,address,assessedvalue,buildingsize,city,class,estimatedvalue,homeownerexemption,lotsize,pin,seniorcitizenexemption,seniorfreezeexemption,taxafterexemptions,taxbeforeexemptions,taxbill2014,taxbill2015,taxbill2016,taxbill2017,taxbill2018,taxcode,township,zip
0,629  WISCONSIN AVE,"43,000","3,012",OAK PARK,2-11,"$430,000",0.00,"8,550",16-18-110-019-0000,0.00,0.00,"15,878.94","15,878.94","$4,918.77","$14,288.22","$15,946.86","$15,530.85","$15,878.94",27001,OAK PARK,60304
0,633  WISCONSIN AVE,"49,250","2,037",OAK PARK,2-05,"$492,500",0.00,"8,550",16-18-110-020-0000,0.00,0.00,"18,186.90","18,186.90","$13,926.33","$14,967.16","$16,037.46","$15,593.87","$18,186.90",27001,OAK PARK,60304
0,618 S MAPLE AVE,"724,542",,OAK PARK,5-91,,0.00,"11,562",16-18-110-022-0000,0.00,0.00,"19,183.13","19,183.13","$15,842.04","$17,006.83","$18,665.97","$18,762.68","$19,183.13",27001,OAK PARK,60304
0,610 S MAPLE AVE,"1,637,736",,OAK PARK,5-91,,0.00,"36,401",16-18-110-023-0000,0.00,0.00,"980,253.31","980,253.31","$784,015.71","$930,089.70","$962,719.55","$958,767.53","$980,253.31",27001,OAK PARK,60304
0,601  WISCOSNIN AVE,"1,296,357",,OAK PARK,5-91,,0.00,"38,664",16-18-110-024-0000,0.00,0.00,"457,305.69","457,305.69","$404,624.35","$431,151.06","$448,400.77","$447,282.18","$457,305.69",27001,OAK PARK,60304
0,600  WISCONSIN AVE,"33,117","1,481",OAK PARK,2-03,"$331,170",0.00,"4,166",16-18-111-001-0000,0.00,0.00,"12,229.30","12,229.30","$9,027.60","$9,681.29","$10,892.12","$11,961.32","$12,229.30",27001,OAK PARK,60304
0,602  WISCONSIN AVE,"43,849","1,872",OAK PARK,2-05,"$438,490","1,268.60","4,166",16-18-111-002-0000,0.00,0.00,"14,923.81","16,192.41","$12,242.76","$12,568.29","$14,078.02","$14,618.35","$14,923.81",27001,OAK PARK,60304
0,606  WISCONSIN AVE,"37,853","1,740",OAK PARK,2-05,"$378,530","1,268.60","4,166",16-18-111-003-0000,"1,014.88",0.00,"11,694.72","13,978.20","$10,955.74","$11,770.29","$13,187.25","$11,477.46","$11,694.72",27001,OAK PARK,60304
0,608  WISCONSIN AVE,"35,620","1,752",OAK PARK,2-05,"$356,200","1,268.60","6,250",16-18-111-004-0000,0.00,0.00,"11,885.01","13,153.61","$12,221.98","$12,243.01","$12,692.62","$13,727.68","$11,885.01",27001,OAK PARK,60304
0,612  WISCONSIN AVE,"27,812","1,051",OAK PARK,2-03,"$278,120","1,268.60","6,250",16-18-111-005-0000,0.00,0.00,"9,001.73","10,270.33","$7,426.42","$7,972.18","$8,948.34","$9,406.94","$9,001.73",27001,OAK PARK,60304
0,616  WISCONSIN AVE,"40,068","2,301",OAK PARK,2-04,"$400,680","1,268.60","4,687",16-18-111-006-0000,"1,014.88",0.00,"12,512.71","14,796.19","$11,862.20","$12,731.81","$14,296.69","$12,277.43","$12,512.71",27001,OAK PARK,60304
0,620  WISCONSIN AVE,"26,785","1,032",OAK PARK,2-03,"$267,850","1,268.60","4,687",16-18-111-007-0000,"1,014.88",0.00,"7,917.46","10,200.94","$8,042.44","$8,242.73","$9,199.60","$7,782.98","$7,917.46",27001,OAK PARK,60304
0,622  WISCONSIN AVE,"41,121","1,736",OAK PARK,2-03,"$411,210","1,268.60","6,250",16-18-111-008-0000,"1,014.88",0.00,"12,901.54","15,185.02","$2,932.84","$3,223.36","$13,583.53","$12,657.79","$12,901.54",27001,OAK PARK,60304
0,626  WISCONSIN AVE,"55,460","1,964",OAK PARK,2-05,"$554,600","1,268.60","4,687",16-18-111-009-0000,0.00,0.00,"19,211.55","20,480.15","$15,221.59","$16,360.99","$18,310.90","$18,812.05","$19,211.55",27001,OAK PARK,60304
0,630  WISCONSIN AVE,"55,395","2,185",OAK PARK,2-05,"$553,950","1,268.60","4,687",16-18-111-010-0000,0.00,0.00,"19,187.45","20,456.05","$13,114.42","$14,093.35","$15,780.16","$18,788.65","$19,187.45",27001,OAK PARK,60304
0,632  WISCONSIN AVE,"39,986","1,408",OAK PARK,2-03,"$399,860","1,268.60","6,250",16-18-111-011-0000,0.00,0.00,"13,497.27","14,765.87","$11,017.34","$11,836.64","$13,261.34","$13,223.21","$13,497.27",27001,OAK PARK,60304
0,601  WENONAH AVE,"33,621","1,422",OAK PARK,2-05,"$336,210","1,268.60","3,750",16-18-111-012-0000,"1,014.88",0.00,"10,131.93","12,415.41","$9,259.01","$9,672.92","$10,846.46","$9,948.95","$10,131.93",27001,OAK PARK,60304
0,605  WENONAH AVE,"36,438","1,302",OAK PARK,2-05,"$364,380","1,268.60","5,000",16-18-111-013-0000,0.00,0.00,"12,187.06","13,455.66","$9,593.09","$10,304.02","$11,550.87","$11,941.69","$12,187.06",27001,OAK PARK,60304
0,607  WENONAH AVE,"22,719",960,OAK PARK,2-02,"$227,190","1,268.60","3,750",16-18-111-014-0000,"1,014.88",0.00,"6,106.15","8,389.63","$6,737.22","$7,216.48","$8,141.13","$6,011.38","$6,106.15",27001,OAK PARK,60304
0,609  WENONAH AVE,"31,772","1,448",OAK PARK,2-05,"$317,720","1,268.60","3,125",16-18-111-015-0000,0.00,0.00,"10,464.05","11,732.65","$9,632.32","$9,591.02","$10,755.15","$10,256.41","$10,464.05",27001,OAK PARK,60304
0,611  WENONAH AVE,"31,821","1,360",OAK PARK,2-05,"$318,210","1,268.60","3,125",16-18-111-016-0000,0.00,0.00,"10,482.19","11,750.79","$9,344.47","$9,124.38","$10,234.24","$10,274.09","$10,482.19",27001,OAK PARK,60304
0,613  WENONAH AVE,"39,296","1,566",OAK PARK,2-05,"$392,960","1,268.60","4,687",16-18-111-017-0000,0.00,0.00,"13,242.53","14,511.13","$10,524.02","$11,305.81","$12,668.92","$12,973.91","$13,242.53",27001,OAK PARK,60304
0,617  WENONAH AVE,"43,148","1,932",OAK PARK,2-05,"$431,480","1,268.60","4,687",16-18-111-018-0000,0.00,0.00,"14,665.02","15,933.62","$13,277.59","$13,329.26","$14,927.29","$17,286.11","$14,665.02",27001,OAK PARK,60304
0,619  WENONAH AVE,"36,827","1,564",OAK PARK,2-05,"$368,270","1,268.60","4,687",16-18-111-019-0000,0.00,0.00,"12,330.79","13,599.39","$10,516.03","$11,297.16","$12,659.31","$12,082.13","$12,330.79",27001,OAK PARK,60304
0,621  WENONAH AVE,"33,745","1,532",OAK PARK,2-03,"$337,450","1,268.60","4,625",16-18-111-020-0000,0.00,0.00,"11,192.60","12,461.20","$9,860.53","$10,591.73","$11,872.06","$10,968.97","$11,192.60",27001,OAK PARK,60304
0,629  WENONAH AVE,"30,139","1,190",OAK PARK,2-03,"$301,390","1,268.60","6,250",16-18-111-023-0000,0.00,0.00,"9,861.08","11,129.68","$8,286.64","$8,897.89","$9,981.54","$9,666.61","$9,861.08",27001,OAK PARK,60304
0,635  WENONAH AVE,"34,844","1,617",OAK PARK,2-03,"$348,440","1,268.60","6,250",16-18-111-024-0000,0.00,0.00,"11,598.43","12,867.03","$10,864.50","$11,672.18","$13,077.84","$11,365.91","$11,598.43",27001,OAK PARK,60304
0,602  WENONAH AVE,"34,143","1,875",OAK PARK,2-04,"$341,430","1,268.60","4,166",16-18-112-001-0000,0.00,0.00,"11,339.63","12,608.23","$10,889.95","$11,699.61","$13,108.42","$11,112.71","$11,339.63",27001,OAK PARK,60304
0,604  WENONAH AVE,"29,914","1,282",OAK PARK,2-03,"$299,140","1,268.60","4,167",16-18-112-002-0000,0.00,0.00,"9,777.99","11,046.59","$8,958.50","$9,620.89","$10,788.46","$9,585.30","$9,777.99",27001,OAK PARK,60304
0,606  WENONAH AVE,"43,326","2,083",OAK PARK,2-05,"$433,260","1,268.60","4,166",16-18-112-003-0000,0.00,0.00,"14,730.73","15,999.33","$13,036.71","$14,009.69","$15,686.69","$14,429.51","$14,730.73",27001,OAK PARK,60304
0,610  WENONAH AVE,"37,500","2,202",OAK PARK,2-06,"$375,000","1,268.60","6,250",16-18-112-004-0000,0.00,0.00,"12,579.31","13,847.91","$11,705.67","$12,577.34","$14,088.07","$12,325.22","$12,579.31",27001,OAK PARK,60304
0,614  WENONAH AVE,"46,057","2,061",OAK PARK,2-05,"$460,570","1,268.60","6,250",16-18-112-005-0000,"1,014.88",0.00,"14,724.26","17,007.74","$13,704.51","$13,787.93","$13,435.79","$14,440.61","$14,724.26",27001,OAK PARK,60304
0,620  WENONAH AVE,"41,551","1,998",OAK PARK,2-05,"$415,510","1,268.60","4,166",16-18-112-007-0000,0.00,0.00,"14,075.24","15,343.84","$12,960.97","$13,928.20","$13,118.90","$14,524.48","$14,075.24",27001,OAK PARK,60304
0,622  WENONAH AVE,"29,100","1,300",OAK PARK,2-03,"$291,000","1,268.60","4,167",16-18-112-008-0000,"1,014.88",0.00,"8,462.45","10,745.93","$7,773.53","$8,345.84","$7,415.33","$8,316.09","$8,462.45",27001,OAK PARK,60304
0,624  WENONAH AVE,"22,962","1,058",OAK PARK,2-03,"$229,620","1,268.60","4,166",16-18-112-009-0000,0.00,0.00,"7,210.72","8,479.32","$7,752.14","$7,331.75","$7,567.81","$7,934.39","$7,210.72",27001,OAK PARK,60304
0,630  WENONAH AVE,"47,692","3,052",OAK PARK,2-11,"$476,920","1,268.60","5,000",16-18-112-010-0000,0.00,0.00,"16,342.99","17,611.59","$11,324.00","$12,166.52","$13,629.62","$16,006.42","$16,342.99",27001,OAK PARK,60304
0,601  HOME AVE,"38,240","1,750",OAK PARK,2-03,"$382,400","1,268.60","5,000",16-18-112-012-0000,0.00,0.00,"12,852.57","14,121.17","$10,642.31","$11,433.11","$12,810.93","$12,592.57","$12,852.57",27001,OAK PARK,60304
0,605  HOME AVE,"39,518","1,518",OAK PARK,2-05,"$395,180","1,268.60","3,750",16-18-112-013-0000,0.00,0.00,"13,324.49","14,593.09","$10,180.97","$10,936.47","$12,256.71","$13,054.12","$13,324.49",27001,OAK PARK,60304
0,607  HOME AVE,"37,425","1,552",OAK PARK,2-03,"$374,250",0.00,"3,750",16-18-112-014-0000,0.00,0.00,"13,820.13","13,820.13","$10,238.88","$10,998.91","$10,945.82","$12,298.16","$13,820.13",27001,OAK PARK,60304
0,609  HOME AVE,"32,579","1,135",OAK PARK,2-03,"$325,790","1,268.60","4,166",16-18-112-015-0000,0.00,0.00,"10,762.04","12,030.64","$8,479.32","$9,105.19","$10,212.99","$10,547.90","$10,762.04",27001,OAK PARK,60304
0,611  HOME AVE,"29,117","1,160",OAK PARK,2-03,"$291,170","1,268.60","4,166",16-18-112-016-0000,0.00,0.00,"9,483.67","10,752.27","$8,054.74","$8,648.28","$9,702.99","$9,297.47","$9,483.67",27001,OAK PARK,60304
0,615  HOME AVE,"26,352","1,160",OAK PARK,2-03,"$263,520","1,268.60","4,166",16-18-112-017-0000,0.00,0.00,"8,462.58","9,731.18","$7,471.66","$8,020.83","$8,450.83","$8,298.78","$8,462.58",27001,OAK PARK,60304
0,617  HOME AVE,"34,577","1,232",OAK PARK,2-05,"$345,770","1,268.60","6,250",16-18-112-018-0000,0.00,0.00,"11,499.86","12,768.46","$9,725.89","$10,446.73","$11,710.24","$11,269.48","$11,499.86",27001,OAK PARK,60304
0,621  HOME AVE,"44,542","1,640",OAK PARK,2-05,"$445,420","1,268.60","6,250",16-18-112-019-0000,0.00,0.00,"15,179.69","16,448.29","$12,905.27","$13,868.34","$11,323.87","$14,868.75","$15,179.69",27001,OAK PARK,60304
0,625  HOME AVE,"35,656","1,386",OAK PARK,2-05,"$356,560","1,268.60","3,125",16-18-112-020-0000,"1,014.88",0.00,"10,883.45","13,166.93","$9,929.39","$8,919.65","$10,041.99","$10,683.95","$10,883.45",27001,OAK PARK,60304
0,629  HOME AVE,"40,593","1,880",OAK PARK,2-05,"$405,930","1,268.60","6,250",16-18-112-021-0000,"1,014.88","2,673.32","9,779.51","14,990.03","$11,829.00","$10,598.08","$11,929.92","$9,397.92","$9,779.51",27001,OAK PARK,60304
0,631  HOME AVE,"45,219","1,752",OAK PARK,2-05,"$452,190",0.00,"4,687",16-18-112-022-0000,0.00,0.00,"16,698.33","16,698.33","$11,797.64","$12,663.97","$14,216.57","$14,247.62","$16,698.33",27001,OAK PARK,60304
0,633  HOME AVE,"3,562","1,752",OAK PARK,2-05,"$35,620",0.00,"1,562",16-18-112-023-0000,0.00,0.00,"1,315.41","1,315.41",$982.08,"$1,055.85","$1,180.95","$1,225.56","$1,315.41",27001,OAK PARK,60304
0,635  HOME AVE,"43,184","1,752",OAK PARK,2-05,"$431,840",0.00,"3,125",16-18-112-024-0000,0.00,0.00,"15,946.81","15,946.81","$10,386.68","$11,157.97","$12,503.95","$14,378.19","$14,678.21",27001,OAK PARK,60304
0,632  WENONAH AVE,"20,244",,OAK PARK,2-99,"$202,440","1,268.60","7,519",16-18-112-025-1001,0.00,0.00,"6,207.01","7,475.61","$5,494.84","$5,893.59","$6,628.37","$6,092.70","$6,207.01",27001,OAK PARK,60304
0,634  WENONAH AVE,"22,374",,OAK PARK,2-99,"$223,740",0.00,"7,519",16-18-112-025-1002,0.00,0.00,"8,262.14","8,262.14","$5,549.18","$5,938.05","$6,714.23","$4,969.42","$5,171.19",27001,OAK PARK,60304
0,632  WENONAH AVE,"31,964",,OAK PARK,2-99,"$319,640","1,268.60","7,519",16-18-112-025-1003,"1,014.88",0.00,"9,520.08","11,803.56","$9,174.66","$9,853.60","$10,330.15","$9,350.50","$9,520.08",27001,OAK PARK,60304
0,634  WENONAH AVE,"31,964",,OAK PARK,2-99,"$319,640",0.00,"7,519",16-18-112-025-1004,0.00,0.00,"11,803.56","11,803.56","$7,594.50","$8,346.79","$12,053.11","$10,325.78","$10,534.96",27001,OAK PARK,60304
0,600  HOME AVE,"30,092","1,344",OAK PARK,2-05,"$300,920","1,268.60","3,525",16-18-113-001-0000,"1,014.88",0.00,"8,828.82","11,112.30","$7,841.41","$8,404.63","$8,929.53","$8,674.38","$8,828.82",27001,OAK PARK,60304
0,608  HOME AVE,"40,172","1,864",OAK PARK,2-05,"$401,720","1,268.60","3,525",16-18-113-002-0000,0.00,0.00,"13,566.03","14,834.63","$12,039.75","$12,936.82","$14,489.38","$13,290.38","$13,566.03",27001,OAK PARK,60304
0,614  HOME AVE,"25,822","1,148",OAK PARK,2-05,"$258,220","1,268.60","3,525",16-18-113-003-0000,"1,014.88",0.00,"7,251.95","9,535.43","$7,407.73","$7,937.99","$8,946.47","$9,603.70","$7,251.95",27001,OAK PARK,60304
0,620  HOME AVE,"35,392","1,178",OAK PARK,2-05,"$353,920","1,268.60","3,525",16-18-113-004-0000,0.00,0.00,"11,633.95","12,902.55","$8,872.67","$9,528.59","$10,685.51","$11,400.66","$11,633.95",27001,OAK PARK,60304
0,626  HOME AVE,"34,535","1,521",OAK PARK,2-05,"$345,350","1,268.60","3,525",16-18-113-005-0000,0.00,0.00,"12,557.11","13,825.71","$10,702.19","$11,517.17","$11,849.08","$12,303.52","$12,557.11",27001,OAK PARK,60304
0,632  HOME AVE,"43,701","1,760",OAK PARK,2-05,"$437,010",0.00,"3,525",16-18-113-006-0000,0.00,0.00,"16,137.73","16,137.73","$12,697.10","$13,663.87","$15,250.06","$15,784.05","$16,137.73",27001,OAK PARK,60304
0,601  CLINTON AVE,"53,009","2,775",OAK PARK,2-06,"$530,090",0.00,"7,500",16-18-113-007-0000,0.00,0.00,"19,575.01","19,575.01","$16,107.88","$18,260.79","$20,380.61","$21,016.19","$19,575.01",27001,OAK PARK,60304
0,605  CLINTON AVE,"45,465","2,722",OAK PARK,2-06,"$454,650","1,268.60","7,500",16-18-113-008-0000,0.00,0.00,"16,352.13","17,620.73","$15,892.46","$14,383.36","$16,103.65","$16,015.44","$16,352.13",27001,OAK PARK,60304
0,609  CLINTON AVE,"45,359","2,304",OAK PARK,2-06,"$453,590","1,268.60","5,625",16-18-113-009-0000,0.00,0.00,"15,481.49","16,750.09","$11,832.69","$12,713.97","$14,240.55","$15,163.78","$15,481.49",27001,OAK PARK,60304
0,611  CLINTON AVE,"51,258","2,740",OAK PARK,2-06,"$512,580","1,268.60","5,625",16-18-113-010-0000,0.00,0.00,"17,659.80","18,928.40","$14,374.02","$15,448.93","$17,293.06","$18,778.89","$17,659.80",27001,OAK PARK,60304
0,615  CLINTON AVE,"44,351","2,303",OAK PARK,2-06,"$443,510","1,268.60","5,625",16-18-113-011-0000,0.00,0.00,"15,109.15","16,377.75","$13,255.83","$14,245.51","$15,950.02","$16,781.89","$15,109.15",27001,OAK PARK,60304
0,619  CLINTON AVE,"45,283","2,451",OAK PARK,2-06,"$452,830","1,268.60","5,625",16-18-113-012-0000,"1,014.88",0.00,"14,438.44","16,721.92","$12,578.32","$13,502.38","$15,156.74","$14,161.07","$14,438.44",27001,OAK PARK,60304
0,621  CLINTON AVE,"44,323","1,819",OAK PARK,2-05,"$443,230","1,268.60","7,350",16-18-113-013-0000,0.00,0.00,"15,098.88","16,367.48","$11,531.68","$12,390.18","$13,329.82","$16,990.60","$15,098.88",27001,OAK PARK,60304
0,625  CLINTON AVE,"50,935","2,557",OAK PARK,2-06,"$509,350","1,268.60","7,500",16-18-113-014-0000,0.00,0.00,"17,540.55","18,809.15","$14,020.88","$15,068.79","$15,083.80","$17,177.73","$16,525.67",27001,OAK PARK,60304
0,629  CLINTON AVE,"51,304","2,184",OAK PARK,2-05,"$513,040","1,268.60","7,500",16-18-113-015-0000,0.00,0.00,"17,676.80","18,945.40","$14,739.95","$15,842.73","$17,732.56","$17,310.98","$17,676.80",27001,OAK PARK,60304
0,635  CLINTON AVE,"44,746","2,296",OAK PARK,2-06,"$447,460",0.00,"7,650",16-18-113-016-0000,0.00,0.00,"16,523.64","16,523.64","$13,541.95","$13,551.03","$15,174.83","$16,720.81","$16,523.64",27001,OAK PARK,60304
0,600  CLINTON AVE,"48,806","2,565",OAK PARK,2-06,"$488,060","1,268.60","7,500",16-18-114-001-0000,0.00,0.00,"16,754.27","18,022.87","$15,387.09","$16,539.11","$18,509.76","$16,408.84","$16,754.27",27001,OAK PARK,60304
0,604  CLINTON AVE,"53,871","2,833",OAK PARK,2-06,"$538,710","1,268.60","5,625",16-18-114-002-0000,0.00,0.00,"18,624.70","19,893.30","$13,875.79","$14,912.70","$16,694.62","$18,238.22","$18,624.70",27001,OAK PARK,60304
0,608  CLINTON AVE,"55,574","2,664",OAK PARK,2-06,"$555,740","1,268.60","5,625",16-18-114-003-0000,0.00,0.00,"19,253.54","20,522.14","$15,374.06","$15,780.03","$17,662.49","$18,853.26","$19,253.54",27001,OAK PARK,60304
0,610  CLINTON AVE,"44,762","2,236",OAK PARK,2-06,"$447,620","1,268.60","7,500",16-18-114-004-0000,"1,014.88",0.00,"14,246.12","16,529.60","$10,449.76","$11,211.75","$12,600.15","$13,972.84","$14,246.12",27001,OAK PARK,60304
0,616  CLINTON AVE,"64,700","2,937",OAK PARK,2-06,"$647,000","1,268.60","11,250",16-18-114-005-0000,0.00,0.00,"22,623.58","23,892.18","$17,205.67","$18,496.21","$20,694.04","$22,149.46","$22,623.58",27001,OAK PARK,60304
0,620  CLINTON AVE,"46,131","2,279",OAK PARK,2-06,"$461,310","1,268.60","7,500",16-18-114-006-0000,0.00,0.00,"15,766.54","17,035.14","$12,907.36","$13,870.50","$14,934.90","$16,605.60","$15,766.54",27001,OAK PARK,60304
0,624  CLINTON AVE,"40,856","1,846",OAK PARK,2-05,"$408,560","1,268.60","5,625",16-18-114-007-0000,0.00,0.00,"13,818.61","15,087.21","$12,361.78","$13,283.45","$14,876.18","$13,537.37","$13,818.61",27001,OAK PARK,60304
0,628  CLINTON AVE,"55,072","2,918",OAK PARK,2-06,"$550,720","1,268.60","7,500",16-18-114-008-0000,0.00,0.00,"20,899.04","22,167.64","$15,266.47","$16,409.24","$18,364.89","$20,462.72","$20,899.04",27001,OAK PARK,60304
0,634  CLINTON AVE,"80,000","4,495",OAK PARK,2-08,"$800,000","1,268.60","9,375",16-18-114-009-0000,0.00,0.00,"28,273.54","29,542.14","$16,726.13","$17,980.11","$20,118.14","$27,675.52","$28,273.54",27001,OAK PARK,60304
0,601 S KENILWORTH AVE,"59,069","2,860",OAK PARK,2-06,"$590,690","1,268.60","7,500",16-18-114-010-0000,"1,014.88",253.72,"19,275.62","21,812.82","$11,073.41","$12,170.30","$12,930.38","$14,161.19","$19,275.62",27001,OAK PARK,60304
0,605 S KENILWORTH AVE,"51,994","2,763",OAK PARK,2-06,"$519,940","1,268.60","7,500",16-18-114-011-0000,0.00,0.00,"18,513.57","19,782.17","$14,880.13","$14,613.77","$16,360.94","$18,129.48","$18,513.57",27001,OAK PARK,60304
0,611 S KENILWORTH AVE,"52,413","2,736",OAK PARK,2-06,"$524,130","1,268.60","7,500",16-18-114-012-0000,0.00,0.00,"18,086.30","19,354.90","$15,857.66","$17,243.46","$18,413.27","$4,143.60","$18,086.30",27001,OAK PARK,60304
0,615 S KENILWORTH AVE,"40,228","1,884",OAK PARK,2-05,"$402,280","1,268.60","7,500",16-18-114-013-0000,"1,014.88",0.00,"12,571.83","14,855.31","$12,682.59","$13,614.54","$12,248.81","$14,023.06","$12,571.83",27001,OAK PARK,60304
0,617 S KENILWORTH AVE,"49,422","2,602",OAK PARK,2-06,"$494,220","1,268.60","7,500",16-18-114-014-0000,"1,014.88",0.00,"16,886.46","19,169.94","$14,040.43","$15,075.81","$16,912.86","$16,555.38","$16,886.46",27001,OAK PARK,60304
0,621 S KENILWORTH AVE,"51,890","1,944",OAK PARK,2-05,"$518,900","1,268.60","5,625",16-18-114-015-0000,0.00,0.00,"17,893.22","19,161.82","$14,237.29","$15,301.77","$17,128.81","$17,522.73","$17,893.22",27001,OAK PARK,60304
0,625 S KENILWORTH AVE,"42,558","1,957",OAK PARK,2-05,"$425,580","1,268.60","5,625",16-18-114-016-0000,0.00,0.00,"14,447.07","15,715.67","$13,209.96","$11,245.95","$12,602.16","$15,827.70","$14,447.07",27001,OAK PARK,60304
0,627 S KENILWORTH AVE,"41,204","1,894",OAK PARK,2-05,"$412,040","1,268.60","5,625",16-18-114-017-0000,0.00,0.00,"13,947.12","15,215.72","$11,470.69","$12,324.50","$13,805.93","$13,663.06","$13,947.12",27001,OAK PARK,60304
0,629 S KENILWORTH AVE,"41,713","1,464",OAK PARK,2-05,"$417,130","1,268.60","6,000",16-18-114-018-0000,"1,014.88",0.00,"13,120.11","15,403.59","$11,209.77","$12,029.62","$13,513.03","$12,871.62","$13,120.11",27001,OAK PARK,60304
0,635 S KENILWORTH AVE,"48,753","2,087",OAK PARK,2-05,"$487,530","1,268.60","7,125",16-18-114-019-0000,"1,014.88",0.00,"15,719.86","18,003.34","$12,343.83","$13,249.94","$14,875.03","$15,414.42","$15,719.86",27001,OAK PARK,60304
0,600 S KENILWORTH AVE,"43,999","1,844",OAK PARK,2-05,"$439,990",0.00,"7,500",16-18-115-001-0000,0.00,0.00,"16,247.85","16,247.85","$13,287.30","$14,497.01","$16,179.89","$15,891.70","$16,247.85",27001,OAK PARK,60304
0,604 S KENILWORTH AVE,"49,466","1,706",OAK PARK,2-05,"$494,660","1,268.60","6,750",16-18-115-002-0000,0.00,0.00,"16,998.10","18,266.70","$12,481.42","$13,412.10","$15,019.76","$16,647.18","$16,998.10",27001,OAK PARK,60304
0,608 S KENILWORTH AVE,"40,413","1,827",OAK PARK,2-05,"$404,130","1,268.60","6,375",16-18-115-003-0000,0.00,0.00,"13,654.96","14,923.56","$12,526.92","$12,433.42","$13,927.55","$14,664.31","$13,654.96",27001,OAK PARK,60304
0,612 S KENILWORTH AVE,"45,660","1,949",OAK PARK,2-05,"$456,600",0.00,"5,625",16-18-115-004-0000,0.00,0.00,"16,861.22","16,861.22","$12,798.78","$13,753.60","$13,400.61","$15,272.52","$15,592.62",27001,OAK PARK,60304
0,614 S KENILWORTH AVE,"53,445","2,340",OAK PARK,2-06,"$534,450","1,268.60","5,625",16-18-115-005-0000,0.00,0.00,"18,467.39","19,735.99","$13,613.76","$14,630.66","$16,379.75","$18,084.37","$18,467.39",27001,OAK PARK,60304
0,616 S KENILWORTH AVE,"41,343","2,219",OAK PARK,2-04,"$413,430","1,268.60","5,625",16-18-115-006-0000,0.00,0.00,"13,998.37","15,266.97","$12,539.34","$13,474.54","$14,482.05","$13,713.29","$13,998.37",27001,OAK PARK,60304
0,620 S KENILWORTH AVE,"42,811","2,046",OAK PARK,2-05,"$428,110","1,268.60","5,625",16-18-115-007-0000,0.00,0.00,"14,540.57","15,809.17","$13,148.24","$12,764.11","$14,296.55","$18,467.17","$14,540.57",27001,OAK PARK,60304
0,624 S KENILWORTH AVE,"39,470","1,840",OAK PARK,2-05,"$394,700","1,268.60","5,625",16-18-115-008-0000,"1,014.88",0.00,"12,291.85","14,575.33","$12,366.46","$13,288.45","$13,142.02","$14,556.18","$12,291.85",27001,OAK PARK,60304
0,626 S KENILWORTH AVE,"38,995","1,476",OAK PARK,2-05,"$389,950","1,268.60","5,625",16-18-115-009-0000,0.00,0.00,"15,905.71","17,174.31","$11,066.65","$11,889.62","$13,320.49","$15,578.76","$15,905.71",27001,OAK PARK,60304
0,601  CARPENTER AVE,"42,382","1,812",OAK PARK,2-05,"$423,820","1,268.60","3,600",16-18-115-011-0000,0.00,0.00,"14,382.12","15,650.72","$11,422.86","$12,273.01","$13,748.36","$14,088.53","$14,382.12",27001,OAK PARK,60304
0,605  CARPENTER AVE,"29,878","1,597",OAK PARK,2-03,"$298,780","1,268.60","3,600",16-18-115-012-0000,"1,014.88",0.00,"8,749.79","11,033.27","$8,981.24","$9,645.48","$10,815.88","$9,346.84","$8,749.79",27001,OAK PARK,60304
0,609  CARPENTER AVE,"36,816","1,440",OAK PARK,2-05,"$368,160","1,268.60","3,600",16-18-115-013-0000,"1,014.88",0.00,"11,311.85","13,595.33","$7,747.09","$8,944.11","$10,069.41","$11,102.95","$11,311.85",27001,OAK PARK,60304
0,613  CARPENTER AVE,"34,428","1,920",OAK PARK,2-04,"$344,280","1,268.60","3,600",16-18-115-014-0000,"1,014.88",0.00,"10,429.92","12,713.40","$9,929.39","$10,651.73","$11,975.15","$10,240.44","$10,429.92",27001,OAK PARK,60304
0,617  CARPENTER AVE,"40,000","1,820",OAK PARK,2-05,"$400,000","1,268.60","3,600",16-18-115-015-0000,0.00,0.00,"13,502.47","14,771.07","$12,132.96","$13,037.09","$14,601.22","$15,125.86","$13,502.47",27001,OAK PARK,60304
0,621  CARPENTER AVE,"33,746","1,875",OAK PARK,2-04,"$337,460","1,268.60","3,600",16-18-115-016-0000,"1,014.88","1,188.68","8,735.71","12,461.58","$10,853.56","$10,116.72","$10,748.54","$8,394.84","$8,735.71",27001,OAK PARK,60304
0,625  CARPENTER AVE,"34,822","1,296",OAK PARK,2-05,"$348,220","1,268.60","3,600",16-18-115-017-0000,0.00,0.00,"11,590.31","12,858.91","$9,443.33","$10,142.80","$11,370.96","$11,357.99","$11,590.31",27001,OAK PARK,60304
0,629  CARPENTER AVE,"34,559","1,242",OAK PARK,2-05,"$345,590","1,268.60","3,600",16-18-115-018-0000,"1,014.88","4,919.38","5,559.01","12,761.86","$6,125.87","$8,037.59","$7,153.16","$5,342.10","$5,559.01",27001,OAK PARK,60304
0,633  CARPENTER AVE,"37,861","2,358",OAK PARK,2-04,"$378,610","1,268.60","3,600",16-18-115-019-0000,0.00,0.00,"12,712.64","13,981.24","$12,048.73","$12,946.55","$14,500.14","$12,455.67","$12,712.64",27001,OAK PARK,60304
0,851 S KENILWORTH AVE,0,,OAK PARK,0,,,0,16-18-115-020-0000,,,,,$0.00,$0.00,$0.00,$0.00,$0.00,27001,OAK PARK,60304
