,taxbill2020,taxbill2019,taxbill2018,taxbill2017,taxbill2016,homeownerexemption,seniorfreezeexemption,seniorcitizenexemption,taxbeforeexemptions,taxafterexemptions,estimatedvalue,assessedvalue,lotsize,buildingsize,class,taxcode,address,city,zip,township,pin
0,"$9,643.12","$8,924.66","$8,586.14","$8,437.03","$7,729.34","1,132.50",0.00,906.00,"11,681.62","9,643.12","$320,000","32,000","4,095","1,292",2-05,27001,607 S HIGHLAND AVE,OAK PARK,60304,OAK PARK,16-17-109-025-0000
0,"$14,974.25","$14,873.86","$14,314.12","$15,256.67","$14,916.81","1,132.50",0.00,0.00,"16,106.75","14,974.25","$441,220","44,122","4,725","2,127",2-05,27001,611 S HIGHLAND AVE,OAK PARK,60304,OAK PARK,16-17-109-026-0000
0,"$12,452.86","$10,276.93","$10,729.95","$10,516.44","$9,784.26","1,132.50",0.00,0.00,"13,585.36","12,452.86","$372,150","37,215","3,780","1,488",2-05,27001,613 S HIGHLAND AVE,OAK PARK,60304,OAK PARK,16-17-109-027-0000
0,"$13,216.16","$14,086.28","$13,556.01","$13,280.63","$11,644.63","1,132.50",0.00,0.00,"14,348.66","13,216.16","$393,070","39,307","4,410","1,904",2-05,27001,615 S HIGHLAND AVE,OAK PARK,60304,OAK PARK,16-17-109-028-0000
0,"$11,467.36","$10,864.39","$10,457.20","$10,228.01","$9,790.00",0.00,0.00,0.00,"11,467.36","11,467.36","$314,130","31,413","5,040","2,024",2-11,27001,617 S HIGHLAND AVE,OAK PARK,60304,OAK PARK,16-17-109-029-0000
0,"$3,895.46","$6,545.34","$4,363.73","$4,193.46","$5,800.20","1,132.50","3,953.67",906.00,"10,114.13","3,895.46","$277,070","27,707","3,150","1,189",2-11,27001,621 S HIGHLAND AVE,OAK PARK,60304,OAK PARK,16-17-109-030-0000
0,"$7,050.15","$8,952.55","$8,614.68","$9,087.66","$9,158.82","1,132.50",0.00,0.00,"8,182.65","7,050.15","$224,160","22,416","3,150","1,384",2-03,27001,623 S HIGHLAND AVE,OAK PARK,60304,OAK PARK,16-17-109-031-0000
0,"$9,915.83","$13,836.30","$12,049.04","$11,806.62","$11,620.79",0.00,0.00,0.00,"9,915.83","9,915.83","$271,640","27,164","4,725","1,440",2-03,27001,625 S HIGHLAND AVE,OAK PARK,60304,OAK PARK,16-17-109-032-0000
0,"$14,939.60","$15,565.26","$14,979.63","$14,672.97","$13,311.73","1,132.50",0.00,0.00,"16,072.10","14,939.60","$448,760","44,876","4,725","2,673",2-06,27001,629 S HIGHLAND AVE,OAK PARK,60304,OAK PARK,16-17-109-033-0000
0,"$12,894.19","$11,462.77","$11,030.86","$10,810.86","$11,235.71","1,132.50",0.00,0.00,"14,026.69","12,894.19","$384,240","38,424","4,410","1,456",2-05,27001,631 S HIGHLAND AVE,OAK PARK,60304,OAK PARK,16-17-109-034-0000
0,"$13,177.09","$13,093.71","$12,600.75","$12,346.19","$12,023.68","1,132.50",0.00,0.00,"14,309.59","13,177.09","$391,990","39,199","5,040","1,488",2-05,27001,633 S HIGHLAND AVE,OAK PARK,60304,OAK PARK,16-17-109-035-0000
0,"$12,409.71","$11,780.12","$11,336.34","$11,109.54","$10,573.23","1,132.50",0.00,0.00,"13,542.21","12,409.71","$370,970","37,097","3,150","1,919",2-04,27001,637 S HIGHLAND AVE,OAK PARK,60304,OAK PARK,16-17-109-036-0000
0,"$6,762.84","$7,284.77","$7,009.52","$6,877.55","$7,439.45","1,132.50",0.00,0.00,"7,895.34","6,762.84","$216,290","21,629","4,725","1,038",2-03,27001,639 S HIGHLAND AVE,OAK PARK,60304,OAK PARK,16-17-109-037-0000
0,"$8,652.64","$9,559.09","$9,198.49","$9,018.66","$9,866.82","1,132.50",0.00,0.00,"9,785.14","8,652.64","$268,050","26,805","4,725","1,190",2-03,27001,643 S HIGHLAND AVE,OAK PARK,60304,OAK PARK,16-17-109-039-0000
0,"$11,804.39","$10,993.86","$10,577.33","$10,894.85","$10,309.91","1,132.50",0.00,906.00,"14,069.39","11,804.39","$385,410","38,541","3,927","1,868",2-05,27001,645 S HIGHLAND AVE,OAK PARK,60304,OAK PARK,16-17-109-040-0000
0,"$11,169.05","$2,163.41","$2,085.96","$2,004.57","$3,222.37",0.00,0.00,0.00,"11,169.05","11,169.05","$305,960","30,596","3,750","1,394",2-11,27001,600 S HIGHLAND AVE,OAK PARK,60304,OAK PARK,16-17-110-001-0000
0,"$13,093.17","$12,355.61","$11,890.21","$12,493.58","$11,468.31","1,132.50",0.00,0.00,"14,225.67","13,093.17","$389,700","38,970","5,000","1,734",2-05,27001,602 S HIGHLAND AVE,OAK PARK,60304,OAK PARK,16-17-110-002-0000
0,"$11,795.44","$12,457.18","$11,988.02","$11,747.00","$10,899.59","1,132.50",0.00,906.00,"13,833.94","11,795.44","$378,960","37,896","3,125","1,466",2-05,27001,610 S HIGHLAND AVE,OAK PARK,60304,OAK PARK,16-17-110-004-0000
0,"$8,118.21","$10,669.01","$10,266.91","$10,063.55","$10,716.09","1,132.50",0.00,0.00,"9,250.71","8,118.21","$253,420","25,342","3,125","1,680",2-03,27001,612 S HIGHLAND AVE,OAK PARK,60304,OAK PARK,16-17-110-005-0000
0,"$12,535.76","$10,406.53","$10,841.08","$10,625.19","$10,023.32","1,132.50",0.00,0.00,"13,668.26","12,535.76","$374,420","37,442","3,125","1,588",2-05,27001,614 S HIGHLAND AVE,OAK PARK,60304,OAK PARK,16-17-110-006-0000
0,"$10,915.04","$14,665.45","$2,495.08","$2,397.73","$3,685.41",0.00,0.00,0.00,"10,915.04","10,915.04","$299,000","29,900","3,750","3,318",2-11,27001,616 S HIGHLAND AVE,OAK PARK,60304,OAK PARK,16-17-110-007-0000
0,"$13,177.43","$12,424.68","$12,866.90","$13,825.69","$12,537.69","1,132.50",0.00,0.00,"14,309.93","13,177.43","$392,000","39,200","4,375","1,724",2-05,27001,618 S HIGHLAND AVE,OAK PARK,60304,OAK PARK,16-17-110-008-0000
0,"$13,161.01","$12,845.84","$12,362.13","$13,742.55","$12,187.50","1,132.50",0.00,0.00,"14,293.51","13,161.01","$391,560","39,156","4,375","1,880",2-05,27001,620 S HIGHLAND AVE,OAK PARK,60304,OAK PARK,16-17-110-009-0000
0,"$11,094.88","$9,058.07","$9,317.49","$10,113.41","$9,628.62","1,132.50",0.00,0.00,"12,227.38","11,094.88","$334,950","33,495","3,125","1,368",2-05,27001,624 S HIGHLAND AVE,OAK PARK,60304,OAK PARK,16-17-110-010-0000
0,"$13,655.12","$12,252.46","$12,369.99","$12,098.96","$10,464.54",0.00,0.00,0.00,"13,655.12","13,655.12","$374,060","37,406","4,687","2,739",2-11,27001,626 S HIGHLAND AVE,OAK PARK,60304,OAK PARK,16-17-110-011-0000
0,"$13,415.48","$13,104.11","$12,610.65","$13,333.66","$12,507.11","1,132.50",0.00,0.00,"14,547.98","13,415.48","$398,530","39,853","4,687","1,614",2-05,27001,630 S HIGHLAND AVE,OAK PARK,60304,OAK PARK,16-17-110-012-0000
0,"$16,635.75","$18,427.04","$17,736.42","$17,347.55","$17,714.47",0.00,0.00,0.00,"16,635.75","16,635.75","$455,720","45,572","6,250","3,612",2-11,27001,634 S HIGHLAND AVE,OAK PARK,60304,OAK PARK,16-17-110-013-0000
0,"$12,497.48","$11,757.23","$11,312.61","$12,144.92","$10,683.93","1,132.50",0.00,906.00,"14,535.98","12,497.48","$398,190","39,819","3,125","1,805",2-05,27001,642 S HIGHLAND AVE,OAK PARK,60304,OAK PARK,16-17-110-017-0000
0,"$7,046.19","$8,186.02","$7,892.98","$7,585.00","$9,794.74","1,132.50","4,414.15",906.00,"13,498.83","7,046.19","$369,790","36,979","4,808","2,450",2-11,27001,648 S HIGHLAND AVE,OAK PARK,60304,OAK PARK,16-17-110-018-0000
0,"$17,253.98","$16,213.63","$15,603.65","$15,283.37","$13,367.59","1,132.50",0.00,0.00,"18,386.48","17,253.98","$503,680","50,368","4,687","2,488",2-04,27001,601 S HARVEY AVE,OAK PARK,60304,OAK PARK,16-17-110-019-0000
0,"$13,983.88","$12,768.34","$12,287.53","$12,039.95","$12,078.09","1,132.50",0.00,0.00,"15,116.38","13,983.88","$414,100","41,410","4,687","1,414",2-05,27001,605 S HARVEY AVE,OAK PARK,60304,OAK PARK,16-17-110-020-0000
0,"$9,863.51","$9,363.44","$9,010.23","$8,834.45","$9,961.44","1,132.50",0.00,0.00,"10,996.01","9,863.51","$301,230","30,123","6,250",873,2-02,27001,609 S HARVEY AVE,OAK PARK,60304,OAK PARK,16-17-110-021-0000
0,"$19,097.46","$16,603.48","$15,978.78","$15,650.32","$14,145.65","1,132.50",0.00,0.00,"20,229.96","19,097.46","$554,170","55,417","4,687","2,644",2-04,27001,611 S HARVEY AVE,OAK PARK,60304,OAK PARK,16-17-110-022-0000
0,"$12,902.91","$13,219.89","$12,722.16","$12,465.05","$10,877.91","1,132.50",0.00,0.00,"14,035.41","12,902.91","$384,490","38,449","4,687","1,413",2-05,27001,615 S HARVEY AVE,OAK PARK,60304,OAK PARK,16-17-110-023-0000
0,"$12,889.21","$10,472.18","$10,077.38","$9,878.25","$9,008.78",0.00,0.00,0.00,"12,889.21","12,889.21","$353,080","35,308","3,125","1,120",2-05,27001,617 S HARVEY AVE,OAK PARK,60304,OAK PARK,16-17-110-024-0000
0,"$11,412.43","$9,347.26","$8,994.75","$9,942.13","$9,139.58","1,132.50",0.00,0.00,"12,544.93","11,412.43","$343,660","34,366","3,125","1,120",2-05,27001,619 S HARVEY AVE,OAK PARK,60304,OAK PARK,16-17-110-025-0000
0,"$10,127.49","$9,109.38","$10,060.12","$9,861.30","$8,890.33","1,132.50",0.00,0.00,"11,259.99","10,127.49","$308,450","30,845","3,125","1,120",2-05,27001,621 S HARVEY AVE,OAK PARK,60304,OAK PARK,16-17-110-026-0000
0,"$12,128.62","$12,672.43","$16,870.60","$16,522.58","$12,532.09","1,132.50",0.00,0.00,"13,261.12","12,128.62","$363,270","36,327","3,125","1,786",2-05,27001,623 S HARVEY AVE,OAK PARK,60304,OAK PARK,16-17-110-027-0000
0,"$11,915.94","$11,873.53","$11,424.50","$11,213.04","$10,038.83","1,132.50",0.00,906.00,"13,954.44","11,915.94","$382,270","38,227","3,125","1,511",2-05,27001,631 S HARVEY AVE,OAK PARK,60304,OAK PARK,16-17-110-032-0000
0,$570.21,$539.04,$518.86,$507.51,$471.37,0.00,0.00,0.00,570.21,570.21,"$15,620","1,562","1,562",,2-41,27001,631 S HARVEY AVE,OAK PARK,60304,OAK PARK,16-17-110-033-0000
0,"$2,325.82","$3,290.70","$3,166.05","$3,109.92","$3,029.25",385.05,0.00,0.00,"2,710.87","2,325.82","$74,270","7,427","1,562","1,192",2-03,27001,633 S HARVEY AVE,OAK PARK,60304,OAK PARK,16-17-110-034-0000
0,"$3,951.07","$6,420.88","$6,177.57","$6,067.95","$5,908.75",747.45,0.00,597.96,"5,296.48","3,951.07","$145,100","14,510","3,125","1,192",2-03,27001,635 S HARVEY AVE,OAK PARK,60304,OAK PARK,16-17-110-035-0000
0,"$15,195.43","$14,867.02","$18,568.63","$18,183.24","$16,297.77","1,132.50",0.00,0.00,"16,327.93","15,195.43","$447,290","44,729","5,000","2,105",2-05,27001,639 S HARVEY AVE,OAK PARK,60304,OAK PARK,16-17-110-036-0000
0,"$14,774.93","$13,304.36","$12,803.47","$13,914.08","$13,374.48","1,132.50",0.00,0.00,"15,907.43","14,774.93","$435,770","43,577","4,125","2,072",2-05,27001,641 S HARVEY AVE,OAK PARK,60304,OAK PARK,16-17-110-037-0000
0,$0.00,$0.00,$0.00,$0.00,$0.00,"1,132.50","5,467.37",906.00,"14,904.95",0.00,"$408,300","40,830","4,250","1,712",2-05,27001,643 S HARVEY AVE,OAK PARK,60304,OAK PARK,16-17-110-038-0000
0,"$13,446.97","$11,602.24","$12,843.56","$12,601.11","$12,023.10","1,132.50",0.00,906.00,"15,485.47","13,446.97","$424,200","42,420","3,945","2,040",2-05,27001,645 S HARVEY AVE,OAK PARK,60304,OAK PARK,16-17-110-039-0000
0,"$8,339.05","$11,099.11","$10,680.85","$10,468.41","$11,108.50","1,132.50",0.00,0.00,"9,471.55","8,339.05","$267,950","26,795","4,687","1,557",2-03,27001,627 S HARVEY AVE,OAK PARK,60304,OAK PARK,16-17-110-040-0000
0,"$12,568.60","$11,358.83","$10,930.77","$10,712.96","$11,536.80","1,132.50",0.00,0.00,"13,701.10","12,568.60","$375,320","37,532","4,375","2,582",2-11,27001,636 S HIGHLAND AVE,OAK PARK,60304,OAK PARK,16-17-110-041-0000
0,"$3,986.51","$4,631.40","$4,465.60","$4,291.35","$5,915.64","1,132.50","2,812.34",906.00,"9,063.85","3,986.51","$248,300","24,830","5,000","1,187",2-03,27001,640 S HIGHLAND AVE,OAK PARK,60304,OAK PARK,16-17-110-042-0000
0,"$8,319.68","$7,846.44","$7,550.07","$7,406.28","$8,264.46","1,132.50",0.00,0.00,"9,452.18","8,319.68","$258,930","25,893","4,687","1,132",2-03,27001,629 S HARVEY AVE,OAK PARK,60304,OAK PARK,16-17-110-043-0000
0,"$5,451.63","$4,736.52","$4,556.68","$4,478.61","$3,276.93",0.00,0.00,0.00,"5,451.63","5,451.63","$149,360","14,936","6,697",,2-99,27001,608 S HIGHLAND AVE,OAK PARK,60304,OAK PARK,16-17-110-044-1001
0,"$4,319.13","$3,984.20","$3,832.57","$3,770.31","$3,276.93","1,132.50",0.00,0.00,"5,451.63","4,319.13","$149,360","14,936","6,697",,2-99,27001,608 S HIGHLAND AVE,OAK PARK,60304,OAK PARK,16-17-110-044-1002
0,"$4,928.19","$5,299.90","$5,101.17","$4,989.41","$4,281.99",0.00,0.00,0.00,"4,928.19","4,928.19","$135,020","13,502","6,697",,2-99,27001,608 S HIGHLAND AVE,OAK PARK,60304,OAK PARK,16-17-110-044-1003
0,"$4,319.13","$4,736.52","$4,556.68","$4,478.61","$3,276.93","1,132.50",0.00,0.00,"5,451.63","4,319.13","$149,360","14,936","6,697",,2-99,27001,608 S HIGHLAND AVE,OAK PARK,60304,OAK PARK,16-17-110-044-1004
0,$221.97,$216.04,$207.92,$203.35,$174.31,0.00,0.00,0.00,221.97,221.97,"$6,100",610,"6,697",,2-99,27001,608 S HIGHLAND AVE,OAK PARK,60304,OAK PARK,16-17-110-044-1005
0,$221.97,$246.69,$237.48,$232.24,$174.31,0.00,0.00,0.00,221.97,221.97,"$6,100",610,"6,697",,2-99,27001,608 S HIGHLAND AVE,OAK PARK,60304,OAK PARK,16-17-110-044-1006
0,"$8,271.21","$9,674.21","$9,309.37","$9,127.04","$8,944.75","1,132.50",0.00,0.00,"9,403.71","8,271.21","$257,600","25,760","6,250","1,260",2-03,27001,600 S HARVEY AVE,OAK PARK,60304,OAK PARK,16-17-111-001-0000
0,"$12,713.90","$11,054.25","$11,133.23","$11,371.03","$11,735.51","1,132.50",0.00,0.00,"13,846.40","12,713.90","$379,310","37,931","3,125","1,635",2-05,27001,604 S HARVEY AVE,OAK PARK,60304,OAK PARK,16-17-111-002-0000
0,"$9,932.93","$7,938.67","$8,102.04","$7,963.53","$8,133.38","1,132.50",0.00,906.00,"11,971.43","9,932.93","$327,950","32,795","3,125","1,120",2-05,27001,606 S HARVEY AVE,OAK PARK,60304,OAK PARK,16-17-111-003-0000
0,"$9,320.02","$11,763.94","$12,653.52","$14,438.53","$13,034.34","1,132.50",0.00,0.00,"10,452.52","9,320.02","$286,330","28,633","6,250","1,656",2-03,27001,608 S HARVEY AVE,OAK PARK,60304,OAK PARK,16-17-111-004-0000
0,"$15,521.59","$17,886.55","$17,216.04","$16,838.70","$14,825.07",0.00,0.00,0.00,"15,521.59","15,521.59","$425,200","42,520","6,250","3,612",2-11,27001,612 S HARVEY AVE,OAK PARK,60304,OAK PARK,16-17-111-005-0000
0,"$10,851.05","$9,727.89","$9,361.00","$9,177.51","$9,383.38","1,132.50",0.00,0.00,"11,983.55","10,851.05","$335,850","33,585","3,125","1,120",2-05,27001,616 S HARVEY AVE,OAK PARK,60304,OAK PARK,16-17-111-006-0000
0,"$10,017.64","$8,294.96","$7,981.78","$8,393.38","$7,976.01","1,132.50",0.00,0.00,"11,150.14","10,017.64","$305,450","30,545","3,125","1,064",2-05,27001,618 S HARVEY AVE,OAK PARK,60304,OAK PARK,16-17-111-007-0000
0,"$10,851.05","$9,758.15","$9,390.18","$9,206.03","$8,481.13","1,132.50",0.00,0.00,"11,983.55","10,851.05","$328,280","32,828","3,125","1,064",2-05,27001,620 S HARVEY AVE,OAK PARK,60304,OAK PARK,16-17-111-008-0000
0,"$8,743.35","$4,650.74","$4,484.25","$4,309.27","$5,936.75",0.00,0.00,0.00,"8,743.35","8,743.35","$239,510","23,951","3,125","1,020",2-03,27001,622 S HARVEY AVE,OAK PARK,60304,OAK PARK,16-17-111-009-0000
0,"$11,805.63","$9,638.56","$13,332.99","$13,062.41","$9,086.46","1,132.50",0.00,0.00,"12,938.13","11,805.63","$354,420","35,442","3,125","1,320",2-05,27001,624 S HARVEY AVE,OAK PARK,60304,OAK PARK,16-17-111-010-0000
0,"$11,333.27","$7,586.85","$7,298.51","$8,758.14","$6,705.47","1,132.50",0.00,906.00,"13,371.77","11,333.27","$366,310","36,631","3,125","1,416",2-05,27001,626 S HARVEY AVE,OAK PARK,60304,OAK PARK,16-17-111-011-0000
0,$616.99,$603.51,$580.89,$590.17,$596.14,0.00,0.00,0.00,616.99,616.99,,"1,691","1,562",,2-01,27001,626 S HARVEY AVE,OAK PARK,60304,OAK PARK,16-17-111-012-0000
0,"$11,899.74","$11,794.99","$11,350.67","$11,123.56","$11,187.32","1,132.50",0.00,0.00,"13,032.24","11,899.74","$357,010","35,701","4,687","1,456",2-05,27001,630 S HARVEY AVE,OAK PARK,60304,OAK PARK,16-17-111-013-0000
0,"$10,667.02","$8,990.84","$8,651.60","$8,483.72","$8,743.16","1,132.50",0.00,0.00,"11,799.52","10,667.02","$323,230","32,323","3,125","1,120",2-05,27001,632 S HARVEY AVE,OAK PARK,60304,OAK PARK,16-17-111-014-0000
0,"$12,133.38","$11,907.87","$11,459.26","$11,229.74","$10,400.94","1,132.50",0.00,0.00,"13,265.88","12,133.38","$363,410","36,341","3,125","1,280",2-05,27001,634 S HARVEY AVE,OAK PARK,60304,OAK PARK,16-17-111-015-0000
0,"$13,952.51","$12,511.78","$12,040.54","$11,798.33","$11,042.88","1,132.50",0.00,0.00,"15,085.01","13,952.51","$413,230","41,323","3,125","1,452",2-05,27001,636 S HARVEY AVE,OAK PARK,60304,OAK PARK,16-17-111-016-0000
0,"$9,334.97","$11,739.07","$11,296.76","$11,070.89","$11,033.69","1,132.50",0.00,0.00,"10,467.47","9,334.97","$286,740","28,674","4,500","1,670",2-03,27001,642 S HARVEY AVE,OAK PARK,60304,OAK PARK,16-17-111-017-0000
0,"$8,759.32","$9,783.28","$9,412.63","$9,245.41","$6,741.80",0.00,0.00,0.00,"8,759.32","8,759.32","$239,950","23,995","4,875","1,044",2-03,27001,644 S HARVEY AVE,OAK PARK,60304,OAK PARK,16-17-111-018-0000
0,"$20,609.12","$20,455.71","$20,640.25","$20,209.51","$17,127.08","1,132.50",0.00,0.00,"21,741.62","20,609.12","$595,590","59,559","4,820","2,583",2-78,27001,650 S HARVEY AVE,OAK PARK,60304,OAK PARK,16-17-111-019-0000
0,"$14,640.62","$13,380.67","$12,876.92","$15,956.56","$14,251.03","1,132.50",0.00,0.00,"15,773.12","14,640.62","$451,420","45,142","3,125","1,928",2-05,27001,601 S LOMBARD AVE,OAK PARK,60304,OAK PARK,16-17-111-020-0000
0,"$3,790.02","$4,403.12","$4,245.50","$4,079.84","$5,666.53","1,132.50","6,859.67",906.00,"12,914.69","3,790.02","$353,780","35,378","3,125","1,320",2-05,27001,603 S LOMBARD AVE,OAK PARK,60304,OAK PARK,16-17-111-021-0000
0,"$6,584.69","$7,382.79","$7,102.00","$7,584.63","$7,677.80","1,132.50",0.00,906.00,"8,623.19","6,584.69","$236,220","23,622","6,250","1,144",2-03,27001,605 S LOMBARD AVE,OAK PARK,60304,OAK PARK,16-17-111-022-0000
0,"$13,668.48","$12,206.01","$14,255.77","$13,965.03","$11,306.49","1,132.50",0.00,0.00,"14,800.98","13,668.48","$405,450","40,545","4,166","1,857",2-05,27001,609 S LOMBARD AVE,OAK PARK,60304,OAK PARK,16-17-111-023-0000
0,"$10,993.74","$10,570.20","$10,169.99","$9,986.14","$8,572.16","1,132.50",0.00,906.00,"13,032.24","10,993.74","$357,000","35,700","4,166","1,423",2-05,27001,613 S LOMBARD AVE,OAK PARK,60304,OAK PARK,16-17-111-024-0000
0,"$13,241.76","$13,293.57","$12,793.07","$12,534.42","$11,720.29","1,132.50",0.00,0.00,"14,374.26","13,241.76","$404,360","40,436","4,166","1,797",2-05,27001,615 S LOMBARD AVE,OAK PARK,60304,OAK PARK,16-17-111-025-0000
0,"$5,918.90","$24,179.28","$24,905.92","$24,359.93","$20,040.90",0.00,0.00,0.00,"5,918.90","5,918.90","$560,710","56,071","6,250","5,519",2-11,27001,617 S LOMBARD AVE,OAK PARK,60304,OAK PARK,16-17-111-026-0000
0,"$17,878.32","$20,222.97","$19,464.89","$19,038.32","$17,344.18",0.00,0.00,0.00,"17,878.32","17,878.32","$489,750","48,975","6,250","4,440",2-11,27001,621 S LOMBARD AVE,OAK PARK,60304,OAK PARK,16-17-111-027-0000
0,"$9,118.44","$10,456.13","$10,715.86","$13,113.37","$11,552.45","1,132.50",0.00,0.00,"10,250.94","9,118.44","$280,810","28,081","6,250","1,474",2-03,27001,625 S LOMBARD AVE,OAK PARK,60304,OAK PARK,16-17-111-028-0000
0,"$15,613.44","$14,381.65","$13,840.30","$13,558.71","$12,217.80","1,132.50",0.00,0.00,"16,745.94","15,613.44","$458,730","45,873","6,250","1,920",2-05,27001,629 S LOMBARD AVE,OAK PARK,60304,OAK PARK,16-17-111-029-0000
0,"$10,773.93","$18,083.64","$17,403.54","$18,262.85","$12,894.78","1,132.50",0.00,0.00,"11,906.43","10,773.93","$329,350","32,935","6,250","2,016",2-05,27001,633 S LOMBARD AVE,OAK PARK,60304,OAK PARK,16-17-111-030-0000
0,"$14,473.35","$14,754.52","$14,199.31","$15,087.22","$13,272.68","1,132.50",0.00,0.00,"15,605.85","14,473.35","$427,510","42,751","6,250","1,754",2-05,27001,639 S LOMBARD AVE,OAK PARK,60304,OAK PARK,16-17-111-031-0000
0,"$13,532.24","$11,784.72","$11,340.78","$11,113.80","$10,161.44","1,132.50",0.00,0.00,"14,664.74","13,532.24","$401,730","40,173","3,750","1,578",2-05,27001,641 S LOMBARD AVE,OAK PARK,60304,OAK PARK,16-17-111-032-0000
0,"$12,539.72","$11,068.06","$10,650.91","$10,439.15","$9,798.04","1,132.50",0.00,0.00,"13,672.22","12,539.72","$374,540","37,454","3,750","1,617",2-05,27001,643 S LOMBARD AVE,OAK PARK,60304,OAK PARK,16-17-111-033-0000
0,"$12,075.39","$9,408.70","$9,053.74","$10,203.99","$9,279.14","1,132.50",0.00,0.00,"13,207.89","12,075.39","$361,810","36,181","3,587","1,218",2-05,27001,645 S LOMBARD AVE,OAK PARK,60304,OAK PARK,16-17-111-034-0000
0,"$12,252.52","$10,479.29","$10,082.45","$10,817.56","$10,667.13","1,132.50",0.00,906.00,"14,291.02","12,252.52","$391,490","39,149","6,200","2,875",2-11,27001,600 S LOMBARD AVE,OAK PARK,60304,OAK PARK,16-17-112-001-0000
0,"$12,005.97","$11,140.95","$10,721.07","$10,507.79","$9,940.04","1,132.50",0.00,0.00,"13,138.47","12,005.97","$359,910","35,991","4,960","1,242",2-05,27001,604 S LOMBARD AVE,OAK PARK,60304,OAK PARK,16-17-112-002-0000
0,"$9,117.30","$10,376.14","$10,212.99","$8,541.26","$12,021.09","1,132.50","2,936.23",906.00,"14,092.04","9,117.30","$386,030","38,603","3,720","1,621",2-05,27001,608 S LOMBARD AVE,OAK PARK,60304,OAK PARK,16-17-112-003-0000
0,"$12,020.24","$11,338.44","$10,911.23","$10,693.82","$9,663.22","1,132.50",0.00,0.00,"13,152.74","12,020.24","$360,310","36,031","3,720","1,344",2-05,27001,610 S LOMBARD AVE,OAK PARK,60304,OAK PARK,16-17-112-004-0000
0,"$13,677.54","$12,874.26","$12,389.53","$12,139.55","$11,837.45","1,132.50",0.00,0.00,"14,810.04","13,677.54","$405,700","40,570","4,132","1,664",2-05,27001,612 S LOMBARD AVE,OAK PARK,60304,OAK PARK,16-17-112-005-0000
0,"$7,751.40","$9,028.46","$8,687.88","$8,519.07","$7,969.98","1,132.50",0.00,0.00,"8,883.90","7,751.40","$243,360","24,336","4,132","1,200",2-03,27001,614 S LOMBARD AVE,OAK PARK,60304,OAK PARK,16-17-112-006-0000
0,"$12,532.47","$11,208.45","$10,786.02","$10,571.30","$9,907.02","1,132.50",0.00,0.00,"13,664.97","12,532.47","$374,330","37,433","4,132","1,498",2-05,27001,618 S LOMBARD AVE,OAK PARK,60304,OAK PARK,16-17-112-007-0000
0,"$5,730.45","$6,442.46","$6,196.98","$6,100.13","$6,753.29","1,132.50",0.00,906.00,"7,768.95","5,730.45","$212,820","21,282","4,650","1,058",2-03,27001,620 S LOMBARD AVE,OAK PARK,60304,OAK PARK,16-17-112-008-0000
0,"$7,351.17","$9,606.85","$10,510.99","$10,302.25","$10,926.58","1,132.50",226.50,906.00,"9,616.17","7,351.17","$263,420","26,342","4,650","1,549",2-03,27001,624 S LOMBARD AVE,OAK PARK,60304,OAK PARK,16-17-112-009-0000
0,"$7,528.29","$9,927.75","$9,553.45","$9,365.74","$9,109.29","1,132.50",0.00,0.00,"8,660.79","7,528.29","$237,260","23,726","4,650","1,182",2-03,27001,626 S LOMBARD AVE,OAK PARK,60304,OAK PARK,16-17-112-010-0000
0,"$7,449.81","$9,477.38","$9,119.84","$8,941.73","$8,947.19","1,132.50",0.00,0.00,"8,582.31","7,449.81","$235,110","23,511","4,650","1,143",2-03,27001,630 S LOMBARD AVE,OAK PARK,60304,OAK PARK,16-17-112-011-0000
0,"$7,561.48","$8,437.32","$8,118.79","$7,962.55","$8,359.51","1,132.50",0.00,0.00,"8,693.98","7,561.48","$238,170","23,817","4,650","1,224",2-03,27001,634 S LOMBARD AVE,OAK PARK,60304,OAK PARK,16-17-112-012-0000
0,"$14,312.87","$12,535.99","$12,064.13","$10,846.09","$12,601.73",0.00,0.00,0.00,"14,312.87","14,312.87","$400,570","40,057","3,100","1,698",2-05,27001,638 S LOMBARD AVE,OAK PARK,60304,OAK PARK,16-17-112-014-0000
0,"$12,764.18","$11,959.58","$11,509.12","$11,278.50","$10,532.89","1,132.50",0.00,0.00,"13,896.68","12,764.18","$380,680","38,068","3,100","1,424",2-05,27001,640 S LOMBARD AVE,OAK PARK,60304,OAK PARK,16-17-112-015-0000
0,"$12,288.30","$12,003.92","$11,553.90","$11,300.69","$10,910.93",0.00,0.00,0.00,"12,288.30","12,288.30","$336,620","33,662","3,782","2,408",2-11,27001,642 S LOMBARD AVE,OAK PARK,60304,OAK PARK,16-17-112-016-0000
0,"$12,167.01","$11,666.18","$11,226.60","$11,002.26","$11,161.62","1,132.50",0.00,0.00,"13,299.51","12,167.01","$364,320","36,432","4,129","2,580",2-11,27001,644 S LOMBARD AVE,OAK PARK,60304,OAK PARK,16-17-112-017-0000
0,"$13,200.42","$10,804.00","$10,396.81","$10,190.70","$10,061.22","1,132.50",0.00,0.00,"14,332.92","13,200.42","$392,640","39,264","3,100","1,536",2-05,27001,601 S TAYLOR AVE,OAK PARK,60304,OAK PARK,16-17-112-018-0000
