,taxbill2020,taxbill2019,taxbill2018,taxbill2017,taxbill2016,homeownerexemption,seniorfreezeexemption,seniorcitizenexemption,taxbeforeexemptions,taxafterexemptions,estimatedvalue,assessedvalue,lotsize,buildingsize,class,taxcode,address,city,zip,township,pin
0,"$6,918.78","$6,108.27","$5,879.20","$4,531.27","$2,726.30",0.00,0.00,0.00,"6,918.78","6,918.78","$189,550","18,955","21,150",,2-99,27001,401 S GROVE AVE,OAK PARK,60302,OAK PARK,16-07-326-024-1021
0,"$7,036.34","$6,212.21","$5,979.29","$5,848.27","$3,794.96",0.00,0.00,0.00,"7,036.34","7,036.34","$192,750","19,275","21,150",,2-99,27001,401 S GROVE AVE,OAK PARK,60302,OAK PARK,16-07-326-024-1022
0,"$6,021.05","$4,999.66","$4,810.02","$4,726.33","$2,853.08","1,132.50",0.00,0.00,"7,153.55","6,021.05","$195,970","19,597","21,150",,2-99,27001,401 S GROVE AVE,OAK PARK,60302,OAK PARK,16-07-326-024-1023
0,"$6,138.60","$5,103.73","$4,910.12","$4,824.22","$2,915.97","1,132.50",0.00,0.00,"7,271.10","6,138.60","$199,180","19,918","21,150",,2-99,27001,401 S GROVE AVE,OAK PARK,60302,OAK PARK,16-07-326-024-1024
0,"$7,387.86","$6,522.58","$5,009.45","$4,921.38","$2,979.57",0.00,0.00,0.00,"7,387.86","7,387.86","$202,390","20,239","21,150",,2-99,27001,401 S GROVE AVE,OAK PARK,60302,OAK PARK,16-07-326-024-1025
0,"$3,645.74","$4,300.37","$4,139.19","$4,048.51","$3,992.67",0.00,0.00,0.00,"3,645.74","3,645.74","$99,880","9,988","14,100",,2-99,27001,420 S KENILWORTH AVE,OAK PARK,60302,OAK PARK,16-07-326-025-1001
0,"$2,738.27","$1,914.74","$1,840.74","$1,822.07","$1,993.90",0.00,0.00,0.00,"2,738.27","2,738.27","$75,030","7,503","14,100",,2-99,27001,420 S KENILWORTH AVE,OAK PARK,60302,OAK PARK,16-07-326-025-1002
0,"$2,738.27","$3,230.44","$3,109.34","$3,041.17","$2,998.96",0.00,0.00,0.00,"2,738.27","2,738.27","$75,030","7,503","14,100",,2-99,27001,420 S KENILWORTH AVE,OAK PARK,60302,OAK PARK,16-07-326-025-1003
0,"$3,645.74","$4,300.37","$4,139.19","$4,048.51","$3,995.83",0.00,0.00,0.00,"3,645.74","3,645.74","$99,880","9,988","14,100",,2-99,27001,420 S KENILWORTH AVE,OAK PARK,60302,OAK PARK,16-07-326-025-1004
0,"$2,738.27","$3,230.44","$3,109.34","$3,041.17","$2,998.96",0.00,0.00,0.00,"2,738.27","2,738.27","$75,030","7,503","14,100",,2-99,27001,420 S KENILWORTH AVE,OAK PARK,60302,OAK PARK,16-07-326-025-1005
0,"$3,645.74","$4,300.37","$4,139.19","$4,048.51","$3,992.67",0.00,0.00,0.00,"3,645.74","3,645.74","$99,880","9,988","14,100",,2-99,27001,420 S KENILWORTH AVE,OAK PARK,60302,OAK PARK,16-07-326-025-1006
0,"$2,832.27","$3,361.09","$3,232.90","$3,183.68","$3,336.94","1,132.50",0.00,0.00,"3,964.77","2,832.27","$108,620","10,862","14,100",,2-99,27001,420 S KENILWORTH AVE,OAK PARK,60302,OAK PARK,16-07-326-025-1007
0,"$2,949.26","$3,478.97","$3,348.60","$3,275.23","$3,230.26",0.00,0.00,0.00,"2,949.26","2,949.26","$80,810","8,081","14,100",,2-99,27001,420 S KENILWORTH AVE,OAK PARK,60302,OAK PARK,16-07-326-025-1008
0,"$2,726.04","$3,235.96","$3,112.51","$3,065.91","$3,220.64","1,132.50",0.00,0.00,"3,858.54","2,726.04","$105,710","10,571","14,100",,2-99,27001,420 S KENILWORTH AVE,OAK PARK,60302,OAK PARK,16-07-326-025-1009
0,"$2,832.27","$3,361.09","$3,232.90","$3,183.68","$3,336.94","1,132.50",0.00,0.00,"3,964.77","2,832.27","$108,620","10,862","14,100",,2-99,27001,420 S KENILWORTH AVE,OAK PARK,60302,OAK PARK,16-07-326-025-1010
0,"$2,949.26","$3,478.97","$3,348.60","$3,275.23","$3,230.26",0.00,0.00,0.00,"2,949.26","2,949.26","$80,810","8,081","14,100",,2-99,27001,420 S KENILWORTH AVE,OAK PARK,60302,OAK PARK,16-07-326-025-1011
0,"$1,820.04","$2,183.40","$2,097.63","$2,090.63","$2,299.72","1,132.50",0.00,906.00,"3,858.54","1,820.04","$105,710","10,571","14,100",,2-99,27001,420 S KENILWORTH AVE,OAK PARK,60302,OAK PARK,16-07-326-025-1012
0,"$2,711.32","$3,222.68","$3,099.19","$3,057.26","$3,165.22","1,132.50",0.00,0.00,"4,070.32","2,711.32","$111,510","11,151","14,100",,2-99,27001,420 S KENILWORTH AVE,OAK PARK,60302,OAK PARK,16-07-326-025-1013
0,"$2,028.08","$2,412.34","$2,319.64","$2,290.57","$2,455.94","1,132.50",0.00,0.00,"3,160.58","2,028.08","$86,590","8,659","14,100",,2-99,27001,420 S KENILWORTH AVE,OAK PARK,60302,OAK PARK,16-07-326-025-1014
0,"$1,061.27","$1,232.94","$1,188.81","$1,142.42","$2,206.97","1,132.50",906.68,906.00,"4,006.45","1,061.27","$109,760","10,976","14,100",,2-99,27001,420 S KENILWORTH AVE,OAK PARK,60302,OAK PARK,16-07-326-025-1015
0,"$2,873.95","$3,410.56","$3,280.47","$3,230.37","$2,814.89","1,132.50",0.00,0.00,"4,006.45","2,873.95","$109,760","10,976","14,100",,2-99,27001,420 S KENILWORTH AVE,OAK PARK,60302,OAK PARK,16-07-326-025-1016
0,"$2,028.08","$2,412.34","$2,319.64","$2,290.57","$2,455.94","1,132.50",0.00,0.00,"3,160.58","2,028.08","$86,590","8,659","14,100",,2-99,27001,420 S KENILWORTH AVE,OAK PARK,60302,OAK PARK,16-07-326-025-1017
0,$75.88,$88.15,$85.00,$81.68,$957.68,"1,132.50","1,955.94",906.00,"4,070.32",75.88,"$111,510","11,151","14,100",,2-99,27001,420 S KENILWORTH AVE,OAK PARK,60302,OAK PARK,16-07-326-025-1018
0,"$4,175.07","$2,792.31","$2,687.66","$2,628.75","$3,365.52",0.00,0.00,0.00,"4,175.07","4,175.07",,"11,438","6,965",,3-99,27001,438 S KENILWORTH AVE,OAK PARK,60302,OAK PARK,16-07-326-026-1001
0,"$4,205.43","$2,812.57","$2,707.19","$2,647.89","$3,390.50",0.00,0.00,0.00,"4,205.43","4,205.43",,"11,521","6,965",,3-99,27001,438 S KENILWORTH AVE,OAK PARK,60302,OAK PARK,16-07-326-026-1002
0,"$4,223.66","$2,824.94","$2,718.99","$2,659.34","$3,404.57",0.00,0.00,0.00,"4,223.66","4,223.66",,"11,571","6,965",,3-99,27001,438 S KENILWORTH AVE,OAK PARK,60302,OAK PARK,16-07-326-026-1003
0,"$3,478.25","$2,326.55","$2,239.33","$2,190.24","$2,803.69",0.00,0.00,0.00,"3,478.25","3,478.25",,"9,529","6,965",,3-99,27001,440 S KENILWORTH AVE,OAK PARK,60302,OAK PARK,16-07-326-026-1004
0,"$4,175.07","$2,792.31","$2,687.66","$2,628.75","$3,365.52",0.00,0.00,0.00,"4,175.07","4,175.07",,"11,438","6,965",,3-99,27001,440 S KENILWORTH AVE,OAK PARK,60302,OAK PARK,16-07-326-026-1005
0,"$4,205.43","$2,812.57","$2,707.19","$2,647.89","$3,390.50",0.00,0.00,0.00,"4,205.43","4,205.43",,"11,521","6,965",,3-99,27001,440 S KENILWORTH AVE,OAK PARK,60302,OAK PARK,16-07-326-026-1006
0,"$4,223.66","$2,824.94","$2,718.99","$2,659.34","$3,404.57",0.00,0.00,0.00,"4,223.66","4,223.66",,"11,571","6,965",,3-99,27001,440 S KENILWORTH AVE,OAK PARK,60302,OAK PARK,16-07-326-026-1007
0,"$11,062.83","$10,277.06","$9,891.78","$9,675.02","$8,189.37",0.00,0.00,0.00,"11,062.83","11,062.83",,"30,307","6,965",,5-99,27001,852  MADISON ST,OAK PARK,60302,OAK PARK,16-07-326-026-1008
0,"$5,344.38","$3,574.89","$3,440.95","$3,365.45","$4,627.30",0.00,0.00,0.00,"5,344.38","5,344.38",,"14,642","6,965",,3-99,27001,852  MADISON ST,OAK PARK,60302,OAK PARK,16-07-326-026-1009
0,"$5,368.84","$3,591.07","$3,456.43","$3,380.69","$4,328.36",0.00,0.00,0.00,"5,368.84","5,368.84",,"14,709","6,965",,3-99,27001,852  MADISON ST,OAK PARK,60302,OAK PARK,16-07-326-026-1010
0,"$11,062.83","$10,276.67","$9,891.40","$9,674.66","$8,189.37",0.00,0.00,0.00,"11,062.83","11,062.83",,"30,307","6,965",,5-99,27001,854  MADISON ST,OAK PARK,60302,OAK PARK,16-07-326-026-1011
0,"$5,014.37","$8,140.10","$7,835.00","$7,663.26","$4,398.72",0.00,0.00,0.00,"5,014.37","5,014.37","$137,370","13,737","6,965",,2-99,27001,854  MADISON ST,OAK PARK,60302,OAK PARK,16-07-326-026-1012
0,"$5,037.36","$8,177.34","$7,870.77","$6,479.15","$3,413.47",0.00,0.00,0.00,"5,037.36","5,037.36","$138,010","13,801","6,965",,2-99,27001,854  MADISON ST,OAK PARK,60302,OAK PARK,16-07-326-026-1013
0,"$9,472.34","$7,129.91","$6,862.62","$6,712.24","$8,193.39",0.00,0.00,0.00,"9,472.34","9,472.34",,"25,949","10,050",,3-90,27001,832 W MADISON ST,OAK PARK,60302,OAK PARK,16-07-326-027-0000
0,"$14,567.23","$13,461.45","$13,988.73","$13,721.09","$13,303.40","1,132.50",0.00,906.00,"16,605.73","14,567.23","$454,890","45,489","7,050","3,094",2-11,27001,412 S GROVE AVE,OAK PARK,60302,OAK PARK,16-07-327-002-0000
0,"$15,218.99","$17,777.87","$17,109.23","$16,755.92","$18,485.21",0.00,0.00,0.00,"15,218.99","15,218.99","$416,910","41,691","7,050","2,106",2-05,27001,416 S GROVE AVE,OAK PARK,60302,OAK PARK,16-07-327-003-0000
0,"$16,038.69","$16,354.41","$15,739.14","$15,415.89","$13,419.56","1,132.50",0.00,0.00,"17,171.19","16,038.69","$470,380","47,038","7,050","2,242",2-06,27001,420 S GROVE AVE,OAK PARK,60302,OAK PARK,16-07-327-004-0000
0,"$16,111.74","$15,169.36","$14,598.54","$14,300.16","$14,222.03","1,132.50",0.00,0.00,"17,244.24","16,111.74","$472,380","47,238","5,640","2,304",2-06,27001,424 S GROVE AVE,OAK PARK,60302,OAK PARK,16-07-327-005-0000
0,"$11,827.60","$11,864.72","$12,287.79","$12,728.62","$13,517.48","1,132.50",0.00,906.00,"13,866.10","11,827.60","$379,840","37,984","5,640","1,736",2-05,27001,428 S GROVE AVE,OAK PARK,60302,OAK PARK,16-07-327-006-0000
0,"$12,758.07","$14,168.38","$16,016.08","$15,686.77","$14,489.38","1,132.50",0.00,0.00,"13,890.57","12,758.07","$380,510","38,051","5,640","1,902",2-05,27001,430 S GROVE AVE,OAK PARK,60302,OAK PARK,16-07-327-007-0000
0,"$12,822.28","$14,056.28","$13,527.21","$13,252.47","$13,124.93","1,132.50",0.00,0.00,"13,954.78","12,822.28","$382,290","38,229","4,230","1,592",2-05,27001,434 S GROVE AVE,OAK PARK,60302,OAK PARK,16-07-327-008-0000
0,"$14,325.56","$14,510.07","$16,153.72","$16,086.88","$13,571.47","1,132.50",0.00,906.00,"16,364.06","14,325.56","$448,280","44,828","5,287","3,442",2-11,27001,413 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-327-013-0000
0,"$14,419.44","$15,154.50","$16,651.01","$14,091.70","$14,736.19",0.00,0.00,0.00,"14,419.44","14,419.44","$428,860","42,886","5,287","3,540",2-11,27001,417 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-327-014-0000
0,"$47,310.53","$45,509.14","$43,803.24","$42,843.20","$45,240.34",0.00,0.00,0.00,"47,310.53","47,310.53",,"129,601","10,575",,3-15,27001,421 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-327-015-0000
0,"$12,509.48","$12,486.52","$12,018.46","$11,755.05","$10,155.13",0.00,0.00,0.00,"12,509.48","12,509.48",,"45,087","7,050",,5-90,27001,433 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-327-018-0000
0,"$41,313.49","$45,317.31","$43,618.65","$42,662.53","$38,834.37",0.00,0.00,0.00,"41,313.49","41,313.49",,"175,057","22,842",,5-28,27001,800  MADISON ST,OAK PARK,60302,OAK PARK,16-07-327-019-0000
0,"$6,794.89","$6,792.17","$7,803.92","$7,632.91","$8,250.54","1,132.50",0.00,0.00,"7,927.39","6,794.89","$217,180","21,718","21,150",,2-99,27001,815  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-327-020-1001
0,"$7,011.76","$7,013.87","$6,748.83","$6,622.52","$7,470.90","1,132.50",0.00,0.00,"8,144.26","7,011.76","$223,120","22,312","21,150",,2-99,27001,815  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-327-020-1002
0,"$6,794.89","$6,792.17","$6,535.32","$6,413.81","$7,245.48","1,132.50",0.00,0.00,"7,927.39","6,794.89","$217,180","21,718","21,150",,2-99,27001,815  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-327-020-1003
0,"$7,155.59","$7,161.22","$6,890.53","$6,761.25","$7,362.21","1,132.50",0.00,0.00,"8,288.09","7,155.59","$227,050","22,705","21,150",,2-99,27001,821  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-327-020-1004
0,"$6,794.89","$6,792.17","$6,535.32","$6,413.81","$7,245.48","1,132.50",0.00,0.00,"7,927.39","6,794.89","$217,180","21,718","21,150",,2-99,27001,821  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-327-020-1005
0,"$6,794.89","$6,792.17","$6,535.32","$6,413.81","$7,245.48","1,132.50",0.00,0.00,"7,927.39","6,794.89","$217,180","21,718","21,150",,2-99,27001,821  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-327-020-1006
0,"$6,291.15","$6,276.15","$6,038.66","$5,928.00","$6,720.26","1,132.50",0.00,0.00,"7,423.65","6,291.15","$203,380","20,338","21,150",,2-99,27001,817  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-327-020-1007
0,"$6,291.15","$6,276.15","$6,038.66","$5,928.00","$6,720.26","1,132.50",0.00,0.00,"7,423.65","6,291.15","$203,380","20,338","21,150",,2-99,27001,817  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-327-020-1008
0,"$6,291.15","$6,276.15","$6,038.66","$5,928.00","$6,720.26","1,132.50",0.00,0.00,"7,423.65","6,291.15","$203,380","20,338","21,150",,2-99,27001,817  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-327-020-1009
0,"$7,423.65","$7,591.85","$7,307.26","$5,928.00","$6,720.26",0.00,0.00,0.00,"7,423.65","7,423.65","$203,380","20,338","21,150",,2-99,27001,819  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-327-020-1010
0,"$6,291.15","$6,276.15","$6,038.66","$5,928.00","$6,720.26","1,132.50",0.00,0.00,"7,423.65","6,291.15","$203,380","20,338","21,150",,2-99,27001,819  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-327-020-1011
0,"$5,385.15","$5,223.59","$5,023.78","$5,928.00","$6,720.26","1,132.50",0.00,906.00,"7,423.65","5,385.15","$203,380","20,338","21,150",,2-99,27001,819  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-327-020-1012
0,"$2,398.41","$2,786.39","$2,686.64","$2,581.81","$3,902.22","1,132.50",968.40,906.00,"5,405.31","2,398.41","$148,070","14,807","21,150",,2-99,27001,408 S GROVE AVE,OAK PARK,60302,OAK PARK,16-07-327-020-1013
0,"$4,993.42","$4,949.79","$4,762.07","$4,679.39","$4,871.67","1,132.50",0.00,0.00,"6,125.92","4,993.42","$167,820","16,782","21,150",,2-99,27001,408 S GROVE AVE,OAK PARK,60302,OAK PARK,16-07-327-020-1014
0,"$4,272.81","$4,212.48","$4,052.29","$3,985.24","$4,620.12","1,132.50",0.00,0.00,"5,405.31","4,272.81","$148,070","14,807","21,150",,2-99,27001,408 S GROVE AVE,OAK PARK,60302,OAK PARK,16-07-327-020-1015
0,"$3,366.81","$2,896.78","$4,052.29","$3,985.24","$4,620.12","1,132.50",0.00,906.00,"5,405.31","3,366.81","$148,070","14,807","21,150",,2-99,27001,410 S GROVE AVE,OAK PARK,60302,OAK PARK,16-07-327-020-1016
0,"$4,272.81","$4,212.48","$4,052.29","$3,985.24","$4,620.12","1,132.50",0.00,0.00,"5,405.31","4,272.81","$148,070","14,807","21,150",,2-99,27001,410 S GROVE AVE,OAK PARK,60302,OAK PARK,16-07-327-020-1017
0,"$3,366.81","$4,212.48","$4,052.29","$3,985.24","$4,620.12","1,132.50",0.00,906.00,"5,405.31","3,366.81","$148,070","14,807","21,150",,2-99,27001,410 S GROVE AVE,OAK PARK,60302,OAK PARK,16-07-327-020-1018
0,$431.82,$441.94,$425.36,$416.08,$449.55,0.00,0.00,0.00,431.82,431.82,"$11,830","1,183","21,150",,2-99,27001,400 S GROVE AVE,OAK PARK,00000,OAK PARK,16-07-327-020-1019
0,$431.82,$441.94,$425.36,$416.08,$449.55,0.00,0.00,0.00,431.82,431.82,"$11,830","1,183","21,150",,2-99,27001,400 S GROVE AVE,OAK PARK,00000,OAK PARK,16-07-327-020-1020
0,$431.82,$441.94,$425.36,$416.08,$449.55,0.00,0.00,0.00,431.82,431.82,"$11,830","1,183","21,150",,2-99,27001,400 S GROVE AVE,OAK PARK,00000,OAK PARK,16-07-327-020-1021
0,$431.82,$441.94,$425.36,$416.08,$449.55,0.00,0.00,0.00,431.82,431.82,"$11,830","1,183","21,150",,2-99,27001,400 S GROVE AVE,OAK PARK,00000,OAK PARK,16-07-327-020-1022
0,$431.82,$441.94,$425.36,$416.08,$449.55,0.00,0.00,0.00,431.82,431.82,"$11,830","1,183","21,150",,2-99,27001,400 S GROVE AVE,OAK PARK,00000,OAK PARK,16-07-327-020-1023
0,"$4,101.69","$3,535.42","$3,398.96","$3,363.50","$4,998.16","1,132.50",0.00,906.00,"6,140.19","4,101.69","$168,210","16,821","10,800",,2-99,27001,801  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-327-021-1001
0,"$4,101.69","$3,535.42","$3,145.24","$3,363.50","$4,998.16","1,132.50",0.00,906.00,"6,140.19","4,101.69","$168,210","16,821","10,800",,2-99,27001,801  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-327-021-1002
0,"$6,140.19","$5,903.68","$5,682.44","$5,557.88","$6,721.12",0.00,0.00,0.00,"6,140.19","6,140.19","$168,210","16,821","10,800",,2-99,27001,801  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-327-021-1003
0,"$3,811.09","$3,664.36","$3,526.96","$3,449.69","$4,171.72",0.00,0.00,0.00,"3,811.09","3,811.09","$104,410","10,441","10,800",,2-99,27001,803  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-327-021-1004
0,"$1,110.08","$1,032.96",$989.76,"$2,110.05","$2,113.50","1,132.50",662.51,906.00,"3,811.09","1,110.08","$104,410","10,441","10,800",,2-99,27001,803  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-327-021-1005
0,"$2,678.59","$2,348.66","$2,258.36","$2,230.59","$3,166.66","1,132.50",0.00,0.00,"3,811.09","2,678.59","$104,410","10,441","10,800",,2-99,27001,803  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-327-021-1006
0,"$2,678.59","$2,348.66","$2,258.36","$2,230.59","$2,778.27","1,132.50",0.00,0.00,"3,811.09","2,678.59","$104,410","10,441","10,800",,2-99,27001,807  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-327-021-1007
0,"$1,772.59","$1,296.10","$2,258.36","$2,230.59","$3,166.66","1,132.50",0.00,906.00,"3,811.09","1,772.59","$104,410","10,441","10,800",,2-99,27001,807  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-327-021-1008
0,"$2,678.59","$2,348.66","$2,258.36","$2,230.59","$3,166.66","1,132.50",0.00,0.00,"3,811.09","2,678.59","$104,410","10,441","10,800",,2-99,27001,807  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-327-021-1009
0,"$4,019.81","$3,638.44","$3,499.81","$3,444.81","$4,634.48","1,132.50",0.00,0.00,"5,152.31","4,019.81","$141,140","14,114","10,800",,2-99,27001,809  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-327-021-1010
0,"$4,019.81","$3,638.44","$3,499.81","$3,444.81","$4,634.48","1,132.50",0.00,0.00,"5,152.31","4,019.81","$141,140","14,114","10,800",,2-99,27001,809  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-327-021-1011
0,"$4,019.81","$3,638.44","$3,499.81","$3,444.81","$4,634.48","1,132.50",0.00,0.00,"5,152.31","4,019.81","$141,140","14,114","10,800",,2-99,27001,809  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-327-021-1012
0,$0.00,$0.00,$0.00,$0.00,$0.00,0.00,0.00,0.00,0.00,0.00,,0,"10,800",,2-99,27001,801  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-327-021-1013
0,"$9,704.39","$10,801.37","$10,394.27","$10,188.14","$8,862.19","1,132.50",0.00,0.00,"10,836.89","9,704.39","$296,870","29,687",925,"1,686",2-95,27001,425 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-327-022-0000
0,"$9,432.03","$10,474.95","$10,080.04","$9,880.81","$8,615.52","1,132.50",0.00,0.00,"10,564.53","9,432.03","$289,410","28,941","1,000","1,596",2-95,27001,425 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-327-023-0000
0,"$9,134.86","$10,474.95","$10,080.04","$9,880.81","$8,615.52","1,132.50",0.00,0.00,"10,267.36","9,134.86","$281,260","28,126","1,000","1,596",2-95,27001,425 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-327-024-0000
0,"$8,289.45","$8,603.63","$9,291.99","$9,897.39","$8,632.03","1,132.50",0.00,906.00,"10,327.95","8,289.45","$282,920","28,292","1,000","1,596",2-95,27001,425 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-327-025-0000
0,"$9,838.71","$10,792.56","$10,385.77","$10,179.85","$8,870.66","1,132.50",0.00,0.00,"10,971.21","9,838.71","$300,550","30,055",900,"1,686",2-95,27001,425 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-327-026-0000
0,"$9,846.07","$10,800.58","$10,393.51","$10,187.41","$8,876.69","1,132.50",0.00,0.00,"10,978.57","9,846.07","$300,740","30,074",905,"1,686",2-95,27001,429 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-327-027-0000
0,"$10,597.82","$11,790.65","$11,348.64","$9,880.81","$8,615.52",0.00,0.00,0.00,"10,597.82","10,597.82","$290,310","29,031","1,000","1,596",2-95,27001,429 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-327-028-0000
0,"$10,267.36","$11,541.19","$11,108.62","$10,865.11","$9,620.58",0.00,0.00,0.00,"10,267.36","10,267.36","$281,260","28,126","1,000","1,596",2-95,27001,429 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-327-029-0000
0,"$9,465.32","$10,474.95","$10,080.04","$9,880.81","$8,615.52","1,132.50",0.00,0.00,"10,597.82","9,465.32","$290,310","29,031","1,000","1,596",2-95,27001,429 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-327-030-0000
0,"$9,537.24","$10,787.16","$10,380.57","$10,174.73","$8,894.78","1,132.50",0.00,0.00,"10,669.74","9,537.24","$292,280","29,228",920,"1,686",2-95,27001,429 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-327-031-0000
0,$110.99,$107.76,$103.77,$101.55,$96.20,0.00,0.00,0.00,110.99,110.99,"$3,050",305,187,,2-90,27001,429 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-327-032-0000
0,$110.99,$107.76,$103.77,$101.55,$96.20,0.00,0.00,0.00,110.99,110.99,"$3,050",305,187,,2-90,27001,429 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-327-033-0000
0,$110.99,$107.76,$103.77,$101.55,$96.20,0.00,0.00,0.00,110.99,110.99,"$3,050",305,187,,2-90,27001,429 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-327-034-0000
0,$110.99,$107.76,$103.77,$101.55,$96.20,0.00,0.00,0.00,110.99,110.99,"$3,050",305,187,,2-90,27001,429 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-327-035-0000
0,$110.99,$107.76,$103.77,$101.55,$96.20,0.00,0.00,0.00,110.99,110.99,"$3,050",305,187,,2-90,27001,429 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-327-036-0000
0,$110.99,$107.76,$103.77,$101.55,$96.20,0.00,0.00,0.00,110.99,110.99,"$3,050",305,187,,2-90,27001,429 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-327-037-0000
0,"$20,956.12",$0.00,$0.00,$0.00,$0.00,0.00,0.00,0.00,"20,956.12","20,956.12","$574,060","57,406","33,279",,2-41,27001,425 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-327-038-0000
0,"$4,746.65","$6,510.87","$6,264.60","$6,149.02","$5,800.49","1,132.50",0.00,0.00,"5,879.15","4,746.65","$161,060","16,106","10,365",,2-99,27001,407 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-327-039-1001
0,"$5,885.72","$7,835.78","$7,542.08","$7,376.77","$6,813.30",0.00,0.00,0.00,"5,885.72","5,885.72","$161,230","16,123","10,365",,2-99,27001,407 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-327-039-1002
0,"$6,154.01","$6,877.69","$6,617.65","$6,494.27","$6,119.24",0.00,0.00,0.00,"6,154.01","6,154.01","$168,590","16,859","10,365",,2-99,27001,407 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-327-039-1003
0,"$7,916.51","$10,539.41","$10,144.36","$9,922.01","$9,164.14",0.00,0.00,0.00,"7,916.51","7,916.51","$216,870","21,687","10,365",,2-99,27001,407 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-327-039-1004
0,"$5,117.88","$7,005.84","$6,740.96","$6,614.96","$6,230.80","1,132.50",0.00,0.00,"6,250.38","5,117.88","$171,240","17,124","10,365",,2-99,27001,407 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-327-039-1005
0,"$8,009.49","$9,689.87","$10,445.91","$10,238.73","$9,577.79","1,132.50",0.00,0.00,"9,141.99","8,009.49","$250,450","25,045","10,365",,2-99,27001,407 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-327-039-1006
0,"$9,796.13","$10,359.43","$11,284.20","$11,058.58","$10,335.32",0.00,0.00,0.00,"9,796.13","9,796.13","$268,370","26,837","10,365",,2-99,27001,407 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-327-039-1007
0,"$8,797.71","$11,712.76","$11,273.67","$11,026.52","$10,184.42",0.00,0.00,0.00,"8,797.71","8,797.71","$241,010","24,101","10,365",,2-99,27001,407 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-327-039-1008
0,"$9,018.21","$12,005.76","$11,555.80","$11,302.52","$10,439.56",0.00,0.00,0.00,"9,018.21","9,018.21","$247,060","24,706","10,365",,2-99,27001,407 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-327-039-1009
0,"$57,096.01","$61,781.98","$59,466.13","$58,162.65","$69,431.27",0.00,0.00,0.00,"57,096.01","57,096.01",,"156,407","21,714",,3-97,27001,442 S GROVE AVE,OAK PARK,60302,OAK PARK,16-07-327-040-0000
