,pin,address,city,township,classification,landsqft,neighborhood,taxcode,landassessedvalue,buildingassessedvalue,combinedassessedvalue,landassessedvaluepreviousyear,buildingassessedvaluepreviousyear,combinedassessedvaluepreviousyear,marketvalue,marketvaluepreviousyear,description,residencetype,use,exteriorconstruction,fullbaths,halfbaths,basement,attic,centralair,fireplaces,garage,age,buildingsqft,assessmentpass,exemption1year,exemption1owner,exemption1senior,exemption1seniorfreeze,exemption2year,exemption2owner,exemption2senior,exemption2seniorfreeze,exemption3year,exemption3owner,exemption3senior,exemption3seniorfreeze,exemption4year,exemption4owner,exemption4senior,exemption4seniorfreeze
0,16-07-314-023-1005,337 15 S MAPLE AVE,OAK PARK,Oak Park,299,"12,750",40,27001,$621,"$9,252","$9,873",$621,"$9,251","$9,872","$98,730","$98,720",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,51,**,Assessor Valuation,2019,N/A,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-07-314-023-1006,337 21 S MAPLE AVE,OAK PARK,Oak Park,299,"12,750",40,27001,$643,"$9,567","$10,210",$642,"$9,567","$10,209","$102,100","$102,090",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,51,**,Assessor Valuation,2019,Yes,N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A,2016,"Yes | $1,005.06",N/A,N/A
0,16-07-314-023-1007,337 22 S MAPLE AVE,OAK PARK,Oak Park,299,"12,750",40,27001,$906,"$13,487","$14,393",$905,"$13,487","$14,392","$143,930","$143,920",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,51,**,Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-07-314-023-1008,337 23 S MAPLE AVE,OAK PARK,Oak Park,299,"12,750",40,27001,$599,"$8,920","$9,519",$599,"$8,919","$9,518","$95,190","$95,180",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,51,**,Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-07-314-023-1009,337 24 S MAPLE AVE,OAK PARK,Oak Park,299,"12,750",40,27001,$906,"$13,487","$14,393",$905,"$13,487","$14,392","$143,930","$143,920",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,51,**,Assessor Valuation,2020,Yes,Yes,N/A,2019,"Yes | $1,315.70","Yes | $1,052.56",N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-07-314-023-1010,337 25 S MAPLE AVE,OAK PARK,Oak Park,299,"12,750",40,27001,$643,"$9,567","$10,210",$642,"$9,567","$10,209","$102,100","$102,090",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,51,**,Assessor Valuation,2019,N/A,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-07-314-023-1011,337 31 S MAPLE AVE,OAK PARK,Oak Park,299,"12,750",40,27001,$643,"$9,567","$10,210",$642,"$9,567","$10,209","$102,100","$102,090",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,51,**,Assessor Valuation,2019,N/A,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-07-314-023-1012,337 32 S MAPLE AVE,OAK PARK,Oak Park,299,"12,750",40,27001,$906,"$13,487","$14,393",$905,"$13,487","$14,392","$143,930","$143,920",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,51,**,Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-07-314-023-1013,337 33 S MAPLE AVE,OAK PARK,Oak Park,299,"12,750",40,27001,$599,"$8,920","$9,519",$599,"$8,919","$9,518","$95,190","$95,180",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,51,**,Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-07-314-023-1014,337 34 S MAPLE AVE,OAK PARK,Oak Park,299,"12,750",40,27001,$906,"$13,487","$14,393",$905,"$13,487","$14,392","$143,930","$143,920",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,51,**,Assessor Valuation,2020,Yes,Yes,N/A,2019,"Yes | $1,315.70","Yes | $1,052.56",N/A,2018,N/A,N/A,N/A,2017,"Yes | $1,219.10",Yes | $975.28,N/A
0,16-07-314-023-1015,337 35 S MAPLE AVE,OAK PARK,Oak Park,299,"12,750",40,27001,$643,"$9,567","$10,210",$642,"$9,567","$10,209","$102,100","$102,090",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,51,**,Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-07-314-023-1016,337 P11 S MAPLE AVE,OAK PARK,Oak Park,299,"12,750",40,27001,$34,$498,$532,$33,$498,$531,"$5,320","$5,310",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,51,**,Assessor Valuation,,,,,,,,,,,,,,,,
0,16-07-314-023-1017,337 P12 S MAPLE AVE,OAK PARK,Oak Park,299,"12,750",40,27001,$34,$498,$532,$33,$498,$531,"$5,320","$5,310",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,51,**,Assessor Valuation,,,,,,,,,,,,,,,,
0,16-07-314-023-1018,337 P13 S MAPLE AVE,OAK PARK,Oak Park,299,"12,750",40,27001,$34,$498,$532,$33,$498,$531,"$5,320","$5,310",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,51,**,Assessor Valuation,,,,,,,,,,,,,,,,
0,16-07-314-023-1019,337 P14 S MAPLE AVE,OAK PARK,Oak Park,299,"12,750",40,27001,$34,$498,$532,$33,$498,$531,"$5,320","$5,310",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,51,**,Assessor Valuation,,,,,,,,,,,,,,,,
0,16-07-314-023-1020,337 P15 S MAPLE AVE,OAK PARK,Oak Park,299,"12,750",40,27001,$34,$498,$532,$33,$498,$531,"$5,320","$5,310",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,51,**,Assessor Valuation,,,,,,,,,,,,,,,,
0,16-07-314-023-1021,337 P21 S MAPLE AVE,OAK PARK,Oak Park,299,"12,750",40,27001,$34,$498,$532,$33,$498,$531,"$5,320","$5,310",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,51,**,Assessor Valuation,,,,,,,,,,,,,,,,
0,16-07-314-023-1022,337 P22 S MAPLE AVE,OAK PARK,Oak Park,299,"12,750",40,27001,$34,$498,$532,$33,$498,$531,"$5,320","$5,310",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,51,**,Assessor Valuation,,,,,,,,,,,,,,,,
0,16-07-314-023-1023,337 P23 S MAPLE AVE,OAK PARK,Oak Park,299,"12,750",40,27001,$34,$498,$532,$33,$498,$531,"$5,320","$5,310",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,51,**,Assessor Valuation,,,,,,,,,,,,,,,,
0,16-07-314-023-1024,337 P24 S MAPLE AVE,OAK PARK,Oak Park,299,"12,750",40,27001,$34,$498,$532,$33,$498,$531,"$5,320","$5,310",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,51,**,Assessor Valuation,,,,,,,,,,,,,,,,
0,16-07-314-023-1025,337 P25 S MAPLE AVE,OAK PARK,Oak Park,299,"12,750",40,27001,$34,$498,$532,$33,$498,$531,"$5,320","$5,310",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,51,**,Assessor Valuation,,,,,,,,,,,,,,,,
0,16-07-314-023-1026,337 P26 S MAPLE AVE,OAK PARK,Oak Park,299,"12,750",40,27001,$34,$498,$532,$33,$498,$531,"$5,320","$5,310",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,51,**,Assessor Valuation,,,,,,,,,,,,,,,,
0,16-07-314-023-1027,337 P27 S MAPLE AVE,OAK PARK,Oak Park,299,"12,750",40,27001,$34,$498,$532,$33,$498,$531,"$5,320","$5,310",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,51,**,Assessor Valuation,,,,,,,,,,,,,,,,
0,16-07-314-023-1028,337 P28 S MAPLE AVE,OAK PARK,Oak Park,299,"12,750",40,27001,$34,$498,$532,$33,$498,$531,"$5,320","$5,310",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,51,**,Assessor Valuation,,,,,,,,,,,,,,,,
0,16-07-314-023-1029,337 P29 S MAPLE AVE,OAK PARK,Oak Park,299,"12,750",40,27001,$34,$498,$532,$33,$498,$531,"$5,320","$5,310",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,51,**,Assessor Valuation,,,,,,,,,,,,,,,,
0,16-07-314-023-1030,337 P30 S MAPLE AVE,OAK PARK,Oak Park,299,"12,750",40,27001,$34,$498,$532,$33,$498,$531,"$5,320","$5,310",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,51,**,Assessor Valuation,,,,,,,,,,,,,,,,
0,16-07-314-024-1001,343 1 S MAPLE AVE,OAK PARK,Oak Park,299,"17,000",40,27001,"$1,109","$10,691","$11,800","$1,109","$10,690","$11,799","$118,000","$117,990",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,101,**,Assessor Valuation,2019,N/A,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-07-314-024-1002,343 2 S MAPLE AVE,OAK PARK,Oak Park,299,"17,000",40,27001,"$1,109","$10,691","$11,800","$1,109","$10,690","$11,799","$118,000","$117,990",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,101,**,Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-07-314-024-1003,343 3 S MAPLE AVE,OAK PARK,Oak Park,299,"17,000",40,27001,"$1,084","$10,445","$11,529","$1,083","$10,444","$11,527","$115,290","$115,270",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,101,**,Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-07-314-024-1004,1138 1  WASHINGTON BLVD,OAK PARK,Oak Park,299,"17,000",40,27001,"$1,301","$12,534","$13,835","$1,300","$12,533","$13,833","$138,350","$138,330",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,101,**,Assessor Valuation,2019,N/A,N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A,,,,
0,16-07-314-024-1005,1138 2  WASHINGTON BLVD,OAK PARK,Oak Park,299,"17,000",40,27001,"$1,275","$12,288","$13,563","$1,275","$12,288","$13,563","$135,630","$135,630",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,101,**,Assessor Valuation,2020,Yes,Yes,N/A,2019,"Yes | $1,315.70","Yes | $1,052.56",N/A,2018,"Yes | $1,268.60","Yes | $1,014.88",N/A,2017,"Yes | $1,219.10",Yes | $975.28,N/A
0,16-07-314-024-1006,1138 3  WASHINGTON BLVD,OAK PARK,Oak Park,299,"17,000",40,27001,"$1,250","$12,042","$13,292","$1,249","$12,042","$13,291","$132,920","$132,910",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,101,**,Assessor Valuation,2020,Yes,N/A,N/A,2019,N/A,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A
0,16-07-314-024-1007,1140 1  WASHINGTON BLVD,OAK PARK,Oak Park,299,"17,000",40,27001,"$1,109","$10,691","$11,800","$1,109","$10,690","$11,799","$118,000","$117,990",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,101,**,Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-07-314-024-1008,1140 2  WASHINGTON BLVD,OAK PARK,Oak Park,299,"17,000",40,27001,"$1,109","$10,691","$11,800","$1,109","$10,690","$11,799","$118,000","$117,990",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,101,**,Assessor Valuation,2020,Yes,Yes,N/A,2019,"Yes | $1,315.70","Yes | $1,052.56",N/A,2018,"Yes | $1,268.60","Yes | $1,014.88",N/A,2017,"Yes | $1,219.10",Yes | $975.28,N/A
0,16-07-314-024-1009,1140 3  WASHINGTON BLVD,OAK PARK,Oak Park,299,"17,000",40,27001,"$1,084","$10,445","$11,529","$1,083","$10,444","$11,527","$115,290","$115,270",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,101,**,Assessor Valuation,2019,N/A,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-07-314-024-1010,1142 1  WASHINGTON BLVD,OAK PARK,Oak Park,299,"17,000",40,27001,"$1,046","$10,076","$11,122","$1,045","$10,076","$11,121","$111,220","$111,210",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,101,**,Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-07-314-024-1011,1142 2  WASHINGTON BLVD,OAK PARK,Oak Park,299,"17,000",40,27001,"$1,046","$10,076","$11,122","$1,045","$10,076","$11,121","$111,220","$111,210",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,101,**,Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-07-314-024-1012,1142 3  WASHINGTON BLVD,OAK PARK,Oak Park,299,"17,000",40,27001,"$1,020","$9,831","$10,851","$1,020","$9,830","$10,850","$108,510","$108,500",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,101,**,Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-07-314-024-1013,1144 1  WASHINGTON BLVD,OAK PARK,Oak Park,299,"17,000",40,27001,"$1,084","$10,445","$11,529","$1,083","$10,444","$11,527","$115,290","$115,270",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,101,**,Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-07-314-024-1014,1144 2  WASHINGTON BLVD,OAK PARK,Oak Park,299,"17,000",40,27001,"$1,084","$10,445","$11,529","$1,083","$10,444","$11,527","$115,290","$115,270",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,101,**,Assessor Valuation,2019,N/A,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-07-314-024-1015,1144 3  WASHINGTON BLVD,OAK PARK,Oak Park,299,"17,000",40,27001,"$1,058","$10,199","$11,257","$1,058","$10,199","$11,257","$112,570","$112,570",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,101,**,Assessor Valuation,2019,N/A,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-07-314-024-1016,1146 1  WASHINGTON BLVD,OAK PARK,Oak Park,299,"17,000",40,27001,$816,"$7,864","$8,680",$816,"$7,864","$8,680","$86,800","$86,800",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,101,**,Assessor Valuation,2019,N/A,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-07-314-024-1017,1146 2  WASHINGTON BLVD,OAK PARK,Oak Park,299,"17,000",40,27001,$816,"$7,864","$8,680",$816,"$7,864","$8,680","$86,800","$86,800",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,101,**,Assessor Valuation,2019,N/A,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-07-314-024-1018,1146 3  WASHINGTON BLVD,OAK PARK,Oak Park,299,"17,000",40,27001,$778,"$7,496","$8,274",$777,"$7,495","$8,272","$82,740","$82,720",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,101,**,Assessor Valuation,2019,N/A,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-07-314-024-1019,1148 1  WASHINGTON BLVD,OAK PARK,Oak Park,299,"17,000",40,27001,"$1,058","$10,199","$11,257","$1,058","$10,199","$11,257","$112,570","$112,570",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,101,**,Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-07-314-024-1020,343 S MAPLE AVE,OAK PARK,Oak Park,299,"17,000",40,27001,"$1,058","$10,199","$11,257","$1,058","$10,199","$11,257","$112,570","$112,570",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,101,**,Assessor Valuation,2019,N/A,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-07-314-024-1021,1148 3  WASHINGTON BLVD,OAK PARK,Oak Park,299,"17,000",40,27001,"$1,046","$10,076","$11,122","$1,045","$10,076","$11,121","$111,220","$111,210",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,101,**,Assessor Valuation,2019,N/A,N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A,,,,
0,16-07-314-024-1022,1150 1  WASHINGTON BLVD,OAK PARK,Oak Park,299,"17,000",40,27001,"$1,058","$10,199","$11,257","$1,058","$10,199","$11,257","$112,570","$112,570",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,101,**,Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-07-314-024-1023,1150 2  WASHINGTON BLVD,OAK PARK,Oak Park,299,"17,000",40,27001,"$1,058","$10,199","$11,257","$1,058","$10,199","$11,257","$112,570","$112,570",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,101,**,Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-07-314-024-1024,1150 3  WASHINGTON BLVD,OAK PARK,Oak Park,299,"17,000",40,27001,"$1,046","$10,076","$11,122","$1,045","$10,076","$11,121","$111,220","$111,210",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,101,**,Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,N/A,N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-07-315-005-0000,316 S MAPLE AVE,OAK PARK,Oak Park,211,"5,950",40,27001,"$6,694","$40,172","$46,866","$6,693","$40,171","$46,864","$468,660","$468,640","Two to six apartments, over 62 years",Two Story,Multi Family,2,Masonry,3,0,Full and Unfinished,None,No,0,None,97,"3,054",2020,Yes,Yes,Yes,2019,"Yes | $1,315.70","Yes | $1,052.56","Yes | $2,960.58",2018,N/A,N/A,N/A,2017,"Yes | $1,219.10",Yes | $975.28,"Yes | $2,991.18"
0,16-07-315-011-0000,301  WISCONSIN AVE,OAK PARK,Oak Park,211,"7,480",40,27001,"$8,415","$39,487","$47,902","$8,415","$3,948","$12,363","$479,020","$123,630","Two to six apartments, over 62 years",Two Story,Multi Family,3,Masonry,3,0,Full and Apartment,None,No,0,None,114,"3,856",2020,Yes,N/A,N/A,2019,"Yes | $1,105.18",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-07-315-012-0000,303  WISCONSIN AVE,OAK PARK,Oak Park,201,"2,250",40,27001,$731,$154,$885,$731,$154,$885,"$8,850","$8,850",Residential garage,**,**,Assessor Valuation,,,,,,,,,,,,,,,,,,,,,,,,,,
0,16-07-315-013-0000,305  WISCONSIN AVE,OAK PARK,Oak Park,211,"6,250",40,27001,"$7,031","$31,941","$38,972","$7,031","$31,940","$38,971","$389,720","$389,710","Two to six apartments, over 62 years",Two Story,Multi Family,2,Frame,2,0,Full and Unfinished,None,Yes,1,None,137,"2,671",2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-07-315-014-0000,309  WISCONSIN AVE,OAK PARK,Oak Park,211,"8,500",40,27001,"$9,563","$76,846","$86,409","$9,563","$76,846","$86,409","$864,090","$864,090","Two to six apartments, over 62 years",Three Story,Multi Family,6,Masonry,6,0,Full and Unfinished,None,No,0,3 car detached,108,"8,013",2019,N/A,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-07-315-017-0000,321  WISCONSIN AVE,OAK PARK,Oak Park,211,"8,670",40,27001,"$9,754","$54,124","$63,878","$9,754","$54,124","$63,878","$638,780","$638,780","Two to six apartments, over 62 years",Two Story,Multi Family,4,Masonry,4,0,Full and Unfinished,None,No,0,None,106,"5,380",2019,N/A,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-07-315-019-0000,329  WISCONSIN AVE,OAK PARK,Oak Park,211,"8,500",40,27001,"$9,563","$33,226","$42,789","$9,562","$33,225","$42,787","$427,890","$427,870","Two to six apartments, over 62 years",Two Story,Multi Family,2,Frame,2,0,Full and Unfinished,Partial and Unfinished,No,1,None,129,"2,416",2020,Yes,Yes,N/A,2019,"Yes | $1,315.70","Yes | $1,052.56",N/A,2018,"Yes | $1,268.60","Yes | $1,014.88",N/A,2017,"Yes | $1,219.10",Yes | $975.28,N/A
0,16-07-315-020-0000,333  WISCONSIN AVE,OAK PARK,Oak Park,205,"8,500",40,27001,"$9,563","$29,932","$39,495","$9,562","$29,931","$39,493","$394,950","$394,930","Two or more story residence, over 62 years, up to 2,200 sq.ft.",Two Story,Single Family,Frame,2,0,Full and Unfinished,Partial and Unfinished,No,0,1.5 car detached,147,"2,060",Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-07-315-021-0000,337  WISCONSIN AVE,OAK PARK,Oak Park,206,"8,500",40,27001,"$9,563","$40,753","$50,316","$9,563","$40,753","$50,316","$503,160","$503,160","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,Frame,2,1,Full and Unfinished,Full and Unfinished,Yes,1,2 car detached,117,"2,735",Assessor Valuation,2019,Yes,N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A,2016,"Yes | $1,005.06",N/A,N/A
0,16-07-315-022-0000,1116  WASHINGTON BLVD,OAK PARK,Oak Park,315,"17,000",40,27001,"$42,500","$364,525","$407,025","$42,500","$364,525","$407,025","$4,070,250","$4,070,250","Two or three story non-fireproof corridor apartments,or california type apartments, interior entrance",**,**,Assessor Valuation,,,,,,,,,,,,,,,,,,,,,,,,,,
0,16-07-315-023-1001,327 1A  WISCONSIN AVE,OAK PARK,Oak Park,299,"8,500",40,27001,$806,"$7,992","$8,798",$806,"$7,992","$8,798","$87,980","$87,980",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,51,**,Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-07-315-023-1002,327 3A  WISCONSIN AVE,OAK PARK,Oak Park,299,"8,500",40,27001,$728,"$7,216","$7,944",$728,"$7,216","$7,944","$79,440","$79,440",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,51,**,Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-07-315-023-1003,327 4A  WISCONSIN AVE,OAK PARK,Oak Park,299,"8,500",40,27001,$728,"$7,216","$7,944",$728,"$7,216","$7,944","$79,440","$79,440",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,51,**,Assessor Valuation,2019,N/A,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-07-315-023-1004,327 5A  WISCONSIN AVE,OAK PARK,Oak Park,299,"8,500",40,27001,$728,"$7,216","$7,944",$728,"$7,216","$7,944","$79,440","$79,440",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,51,**,Assessor Valuation,2019,Yes,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-07-315-023-1005,327 6A  WISCONSIN AVE,OAK PARK,Oak Park,299,"8,500",40,27001,$728,"$7,216","$7,944",$728,"$7,216","$7,944","$79,440","$79,440",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,51,**,Assessor Valuation,2019,N/A,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-07-315-023-1006,327 2B  WISCONSIN AVE,OAK PARK,Oak Park,299,"8,500",40,27001,$806,"$7,992","$8,798",$806,"$7,992","$8,798","$87,980","$87,980",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,51,**,Assessor Valuation,2019,N/A,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-07-315-023-1007,327 3B  WISCONSIN AVE,OAK PARK,Oak Park,299,"8,500",40,27001,$728,"$7,216","$7,944",$728,"$7,216","$7,944","$79,440","$79,440",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,51,**,Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-07-315-023-1008,327 4B  WISCONSIN AVE,OAK PARK,Oak Park,299,"8,500",40,27001,$728,"$7,216","$7,944",$728,"$7,216","$7,944","$79,440","$79,440",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,51,**,Assessor Valuation,2019,N/A,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-07-315-023-1009,327 5B  WISCONSIN AVE,OAK PARK,Oak Park,299,"8,500",40,27001,$728,"$7,216","$7,944",$728,"$7,216","$7,944","$79,440","$79,440",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,51,**,Assessor Valuation,2019,N/A,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
