,taxbill2020,taxbill2019,taxbill2018,taxbill2017,taxbill2016,estimatedvalue,assessedvalue,lotsize,buildingsize,class,taxcode,address,city,zip,township,pin,homeownerexemption,seniorfreezeexemption,seniorcitizenexemption,taxbeforeexemptions,taxafterexemptions
0,"$16,565.08","$15,375.01","$14,796.44","$14,493.76","$17,007.63","$484,800","48,480","4,321","2,544",2-04,27001,709 S EUCLID AVE,OAK PARK,60304,OAK PARK,16-18-216-022-0000,"1,132.50",0.00,0.00,"17,697.58","16,565.08"
0,"$12,648.10","$13,889.84","$13,366.98","$14,078.78","$15,037.99","$377,500","37,750","6,300","1,890",2-05,27001,711 S EUCLID AVE,OAK PARK,60304,OAK PARK,16-18-216-023-0000,"1,132.50",0.00,0.00,"13,780.60","12,648.10"
0,"$8,701.68","$8,520.74","$8,197.31","$8,056.67","$9,108.72","$294,220","29,422","4,725","1,034",2-03,27001,715 S EUCLID AVE,OAK PARK,60304,OAK PARK,16-18-216-024-0000,"1,132.50",0.00,906.00,"10,740.18","8,701.68"
0,"$13,552.40","$13,458.56","$12,951.90","$12,689.73","$14,093.67","$410,760","41,076","4,725","1,548",2-03,27001,717 S EUCLID AVE,OAK PARK,60304,OAK PARK,16-18-216-025-0000,"1,132.50",0.00,0.00,"14,684.90","13,552.40"
0,"$10,417.30","$12,215.88","$13,401.62","$13,129.59","$11,768.97","$316,390","31,639","4,725","1,440",2-05,27001,725 S EUCLID AVE,OAK PARK,60304,OAK PARK,16-18-216-027-0000,"1,132.50",0.00,0.00,"11,549.80","10,417.30"
0,"$11,991.82","$13,605.13","$13,762.79","$13,482.88","$14,978.70","$359,520","35,952","5,040","1,851",2-05,27001,727 S EUCLID AVE,OAK PARK,60304,OAK PARK,16-18-216-028-0000,"1,132.50",0.00,0.00,"13,124.32","11,991.82"
0,"$8,627.16","$7,123.46","$7,867.35","$7,716.54","$9,825.04","$292,180","29,218","4,410","1,152",2-03,27001,731 S EUCLID AVE,OAK PARK,60304,OAK PARK,16-18-216-029-0000,"1,132.50",0.00,906.00,"10,665.66","8,627.16"
0,"$10,831.00","$13,426.59","$12,919.30","$12,675.10","$12,454.13","$352,540","35,254","4,725","1,526",2-05,27001,733 S EUCLID AVE,OAK PARK,60304,OAK PARK,16-18-216-030-0000,"1,132.50",0.00,906.00,"12,869.50","10,831.00"
0,"$17,689.65","$14,175.75","$9,619.67","$7,916.59","$5,727.98","$559,590","55,959","3,150","1,526",2-03,27001,739 S EUCLID AVE,OAK PARK,60304,OAK PARK,16-18-216-032-0000,0.00,0.00,0.00,"17,689.65","17,689.65"
0,"$6,660.01","$5,038.21","$5,080.87","$4,267.34","$3,283.82","$182,450","18,245","3,150","1,526",2-03,27001,741 S EUCLID AVE,OAK PARK,60304,OAK PARK,16-18-216-033-0000,0.00,0.00,0.00,"6,660.01","6,660.01"
0,"$12,442.66","$12,392.84","$11,925.98","$11,686.29","$14,926.86","$371,870","37,187","4,032","1,845",2-04,27001,743 S EUCLID AVE,OAK PARK,60304,OAK PARK,16-18-216-034-0000,"1,132.50",0.00,0.00,"13,575.16","12,442.66"
0,"$21,066.65","$22,343.88","$23,958.02","$23,471.94","$21,421.42","$632,940","63,294","5,418","6,233",2-11,27001,745 S EUCLID AVE,OAK PARK,60304,OAK PARK,16-18-216-035-0000,"1,132.50",0.00,906.00,"23,105.15","21,066.65"
0,"$14,671.31","$12,653.09","$12,174.75","$11,947.06","$14,756.29","$457,750","45,775","6,211","2,326",2-04,27001,700 S EUCLID AVE,OAK PARK,60304,OAK PARK,16-18-217-001-0000,"1,132.50",0.00,906.00,"16,709.81","14,671.31"
0,"$14,457.72","$13,487.90","$12,978.41","$12,732.89","$14,198.91","$451,900","45,190","6,300","2,233",2-04,27001,704 S EUCLID AVE,OAK PARK,60304,OAK PARK,16-18-217-002-0000,"1,132.50",0.00,906.00,"16,496.22","14,457.72"
0,"$10,411.87","$9,690.92","$10,620.85","$12,143.46","$12,628.00","$341,060","34,106","6,300","1,440",2-05,27001,708 S EUCLID AVE,OAK PARK,60304,OAK PARK,16-18-217-003-0000,"1,132.50",0.00,906.00,"12,450.37","10,411.87"
0,"$16,545.83","$18,322.96","$17,633.92","$18,426.33","$18,232.08","$484,280","48,428","6,300","2,533",2-06,27001,712 S EUCLID AVE,OAK PARK,60304,OAK PARK,16-18-217-004-0000,"1,132.50",0.00,0.00,"17,678.33","16,545.83"
0,"$11,207.33","$13,020.30","$12,528.19","$12,292.67","$12,311.99","$377,820","37,782","6,300","2,400",2-11,27001,716 S EUCLID AVE,OAK PARK,60304,OAK PARK,16-18-217-005-0000,"1,132.50",546.09,906.00,"13,791.92","11,207.33"
0,"$14,373.01","$15,515.00","$14,931.17","$16,124.91","$16,532.81","$424,760","42,476","6,300","2,174",2-05,27001,720 S EUCLID AVE,OAK PARK,60304,OAK PARK,16-18-217-006-0000,"1,132.50",0.00,0.00,"15,505.51","14,373.01"
0,"$13,614.01","$14,957.54","$16,141.29","$15,809.17","$16,077.51","$403,960","40,396","6,300","2,159",2-05,27001,726 S EUCLID AVE,OAK PARK,60304,OAK PARK,16-18-217-007-0000,"1,132.50",0.00,0.00,"14,746.51","13,614.01"
0,"$12,958.40","$18,428.35","$17,733.51","$17,383.88","$17,170.01","$386,000","38,600","6,300","2,262",2-06,27001,728 S EUCLID AVE,OAK PARK,60304,OAK PARK,16-18-217-008-0000,"1,132.50",0.00,0.00,"14,090.90","12,958.40"
0,"$14,310.61","$16,550.06","$15,927.53","$15,600.09","$15,862.29","$423,040","42,304","6,300","2,509",2-06,27001,732 S EUCLID AVE,OAK PARK,60304,OAK PARK,16-18-217-009-0000,"1,132.50",0.00,0.00,"15,443.11","14,310.61"
0,"$17,862.13","$19,823.92","$19,078.60","$18,682.10","$13,656.61","$520,330","52,033","6,300","3,072",2-11,27001,736 S EUCLID AVE,OAK PARK,60304,OAK PARK,16-18-217-010-0000,"1,132.50",0.00,0.00,"18,994.63","17,862.13"
0,"$12,207.90","$15,409.74","$14,828.03","$14,542.16","$14,439.12","$390,260","39,026","4,284","1,716",2-05,27001,742 S EUCLID AVE,OAK PARK,60304,OAK PARK,16-18-217-011-0000,"1,132.50",0.00,906.00,"14,246.40","12,207.90"
0,"$3,561.49","$4,137.61","$3,989.49","$3,833.83","$5,376.78","$368,860","36,886","3,906","1,740",2-05,27001,744 S EUCLID AVE,OAK PARK,60304,OAK PARK,16-18-217-012-0000,"1,132.50","7,864.87",906.00,"13,464.86","3,561.49"
0,"$14,098.83","$15,663.80","$15,074.52","$14,765.74","$15,548.71","$417,250","41,725","4,410","2,126",2-05,27001,746 S EUCLID AVE,OAK PARK,60304,OAK PARK,16-18-217-013-0000,"1,132.50",0.00,0.00,"15,231.33","14,098.83"
0,$0.00,$0.00,$0.00,$0.00,$0.00,,0,0,,0-00,27001,705  JACKSON BLVD,OAK PARK,60304,OAK PARK,16-18-217-014-0000,,,,,
0,"$11,701.56","$11,383.83","$10,954.87","$10,736.37","$12,977.62","$351,580","35,158","4,714","1,885",2-04,27001,707 S WESLEY AVE,OAK PARK,60304,OAK PARK,16-18-217-015-0000,"1,132.50",0.00,0.00,"12,834.06","11,701.56"
0,"$2,790.14","$3,241.49","$3,125.45","$3,003.50","$4,398.86","$342,510","34,251","4,725","1,296",2-05,27001,711  WESLEY AVE,OAK PARK,60304,OAK PARK,16-18-217-016-0000,"1,132.50","7,674.73",906.00,"12,503.37","2,790.14"
0,"$13,983.88","$12,403.37","$11,934.35","$12,571.12","$14,183.12","$438,910","43,891","6,300","2,205",2-04,27001,715  WESLEY AVE,OAK PARK,60304,OAK PARK,16-18-217-017-0000,"1,132.50",0.00,906.00,"16,022.38","13,983.88"
0,"$11,735.87","$11,078.72","$10,661.31","$10,449.27","$10,771.95","$352,520","35,252","6,300","1,270",2-03,27001,721  WESLEY AVE,OAK PARK,60304,OAK PARK,16-18-217-018-0000,"1,132.50",0.00,0.00,"12,868.37","11,735.87"
0,"$12,433.49","$14,225.35","$13,688.07","$13,427.17","$14,035.09","$396,450","39,645","6,300","1,844",2-05,27001,723  WESLEY AVE,OAK PARK,60304,OAK PARK,16-18-217-019-0000,"1,132.50",0.00,906.00,"14,471.99","12,433.49"
0,"$14,349.23","$15,866.42","$15,657.19","$16,739.58","$14,502.15","$424,110","42,411","4,725","2,499",2-06,27001,725  WESLEY AVE,OAK PARK,60304,OAK PARK,16-18-217-020-0000,"1,132.50",0.00,0.00,"15,481.73","14,349.23"
0,"$10,616.62","$12,067.07","$11,612.51","$11,379.69","$10,801.38","$321,850","32,185","4,725","1,344",2-05,27001,729  WESLEY AVE,OAK PARK,60304,OAK PARK,16-18-217-021-0000,"1,132.50",0.00,0.00,"11,749.12","10,616.62"
0,"$15,385.01","$16,766.89","$16,136.21","$15,804.17","$15,587.76","$421,450","42,145","4,725","1,610",2-05,27001,731  WESLEY AVE,OAK PARK,60304,OAK PARK,16-18-217-022-0000,0.00,0.00,0.00,"15,385.01","15,385.01"
0,"$12,164.07","$12,805.97","$15,171.95","$15,967.77","$13,255.74","$364,250","36,425","4,725","1,627",2-05,27001,735  WESLEY AVE,OAK PARK,60304,OAK PARK,16-18-217-023-0000,"1,132.50",0.00,0.00,"13,296.57","12,164.07"
0,"$11,814.69","$12,788.34","$12,306.82","$13,235.77","$12,288.15","$354,680","35,468","6,300","1,468",2-05,27001,737  WESLEY AVE,OAK PARK,60304,OAK PARK,16-18-217-024-0000,"1,132.50",0.00,0.00,"12,947.19","11,814.69"
0,"$10,863.39","$11,721.44","$11,917.48","$11,678.00","$10,542.22","$328,620","32,862","4,199","1,452",2-05,27001,741  WESLEY AVE,OAK PARK,60304,OAK PARK,16-18-217-025-0000,"1,132.50",0.00,0.00,"11,995.89","10,863.39"
0,"$12,912.77","$14,467.96","$13,923.39","$13,639.90","$14,504.60","$389,370","38,937","4,199","1,843",2-05,27001,743  WESLEY AVE,OAK PARK,60304,OAK PARK,16-18-217-026-0000,"1,132.50",0.00,0.00,"14,045.27","12,912.77"
0,"$11,531.45","$13,172.79","$12,676.74","$12,783.97","$11,812.90","$346,910","34,691","4,221","2,516",2-11,27001,747  WESLEY AVE,OAK PARK,60304,OAK PARK,16-18-217-027-0000,"1,132.50",0.00,0.00,"12,663.95","11,531.45"
0,"$13,967.01","$17,438.29","$16,782.44","$16,436.27","$16,634.17","$413,630","41,363","6,168","1,875",2-05,27001,700  WESLEY AVE,OAK PARK,60304,OAK PARK,16-18-218-001-0000,"1,132.50",0.00,0.00,"15,099.51","13,967.01"
0,"$13,590.34","$13,655.39","$13,141.30","$12,874.92","$12,115.57","$403,320","40,332","5,000","1,798",2-03,27001,704  WESLEY AVE,OAK PARK,60304,OAK PARK,16-18-218-002-0000,"1,132.50",0.00,0.00,"14,722.84","13,590.34"
0,"$7,395.11","$8,580.60","$9,269.79","$9,088.39","$9,963.02","$258,420","25,842","4,375","1,245",2-03,27001,708  WESLEY AVE,OAK PARK,60304,OAK PARK,16-18-218-003-0000,"1,132.50",0.00,906.00,"9,433.61","7,395.11"
0,"$10,919.34","$11,082.80","$10,663.34","$10,468.66","$10,424.05","$354,970","35,497","6,250","1,144",2-03,27001,710  WESLEY AVE,OAK PARK,60304,OAK PARK,16-18-218-004-0000,"1,132.50",0.00,906.00,"12,957.84","10,919.34"
0,"$10,522.62","$12,913.60","$12,429.49","$12,157.11","$12,883.15","$288,250","28,825","4,062","1,320",2-05,27001,716  WESLEY AVE,OAK PARK,60304,OAK PARK,16-18-218-005-0000,0.00,0.00,0.00,"10,522.62","10,522.62"
0,"$11,701.22","$13,709.46","$14,005.09","$13,719.75","$13,087.89","$351,560","35,156","4,062","1,787",2-05,27001,718  WESLEY AVE,OAK PARK,60304,OAK PARK,16-18-218-006-0000,"1,132.50",0.00,0.00,"12,833.72","11,701.22"
0,"$10,024.89","$9,477.91","$9,118.70","$8,957.82","$9,307.86","$330,470","33,047","4,375","1,080",2-03,27001,720  WESLEY AVE,OAK PARK,60304,OAK PARK,16-18-218-007-0000,"1,132.50",0.00,906.00,"12,063.39","10,024.89"
0,"$11,462.94","$11,050.43","$10,633.91","$13,481.78","$11,198.67","$314,020","31,402","3,125","1,471",2-05,27001,722  WESLEY AVE,OAK PARK,60304,OAK PARK,16-18-218-008-0000,0.00,0.00,0.00,"11,462.94","11,462.94"
0,"$10,438.14","$10,081.68","$9,701.49","$10,148.76","$10,475.31","$316,960","31,696","3,125","1,475",2-03,27001,724  WESLEY AVE,OAK PARK,60304,OAK PARK,16-18-218-009-0000,"1,132.50",0.00,0.00,"11,570.64","10,438.14"
0,"$13,523.18","$14,524.80","$13,978.07","$15,122.94","$14,104.15","$401,470","40,147","4,166","1,940",2-05,27001,726  WESLEY AVE,OAK PARK,60304,OAK PARK,16-18-218-010-0000,"1,132.50",0.00,0.00,"14,655.68","13,523.18"
0,"$12,826.24","$15,031.21","$15,781.26","$15,457.09","$14,913.51","$382,390","38,239","4,166","1,942",2-05,27001,730  WESLEY AVE,OAK PARK,60304,OAK PARK,16-18-218-011-0000,"1,132.50",0.00,0.00,"13,958.74","12,826.24"
0,"$12,779.24","$14,586.90","$14,037.95","$14,721.00","$13,650.15","$381,100","38,110","4,166","1,886",2-05,27001,732  WESLEY AVE,OAK PARK,60304,OAK PARK,16-18-218-012-0000,"1,132.50",0.00,0.00,"13,911.74","12,779.24"
0,"$13,847.30","$15,618.15","$15,030.50","$14,722.83","$14,094.10","$410,350","41,035","4,687","1,954",2-05,27001,734  WESLEY AVE,OAK PARK,60304,OAK PARK,16-18-218-013-0000,"1,132.50",0.00,0.00,"14,979.80","13,847.30"
0,"$12,057.50","$14,562.43","$14,014.35","$13,728.77","$13,632.92","$361,330","36,133","4,687","1,616",2-05,27001,738  WESLEY AVE,OAK PARK,60304,OAK PARK,16-18-218-014-0000,"1,132.50",0.00,0.00,"13,190.00","12,057.50"
0,"$10,499.52","$11,566.45","$12,679.78","$13,546.03","$11,629.69","$343,460","34,346","3,125","1,492",2-05,27001,740  WESLEY AVE,OAK PARK,60304,OAK PARK,16-18-218-015-0000,"1,132.50",0.00,906.00,"12,538.02","10,499.52"
0,"$10,889.67","$11,026.62","$10,611.08","$10,400.14","$10,299.42","$329,340","32,934","3,125","1,276",2-05,27001,742  WESLEY AVE,OAK PARK,60304,OAK PARK,16-18-218-016-0000,"1,132.50",0.00,0.00,"12,022.17","10,889.67"
0,"$12,179.13","$14,870.30","$14,308.92","$16,750.43","$15,375.26","$389,480","38,948","6,168","1,842",2-05,27001,627  JACKSON BLVD,OAK PARK,60304,OAK PARK,16-18-218-018-0000,"1,132.50",0.00,906.00,"14,217.63","12,179.13"
0,"$9,578.12","$9,666.18","$9,832.28","$9,638.45","$8,810.50","$293,410","29,341","3,750","1,218",2-05,27001,705  CLARENCE AVE,OAK PARK,60304,OAK PARK,16-18-218-019-0000,"1,132.50",0.00,0.00,"10,710.62","9,578.12"
0,"$14,247.08","$15,490.39","$17,225.56","$16,869.66","$16,226.84","$421,310","42,131","4,125","2,346",2-06,27001,707  CLARENCE AVE,OAK PARK,60304,OAK PARK,16-18-218-020-0000,"1,132.50",0.00,0.00,"15,379.58","14,247.08"
0,"$10,273.93","$9,972.87","$9,595.06","$9,423.76","$9,800.91","$337,290","33,729","4,625","1,140",2-03,27001,711  CLARENCE AVE,OAK PARK,60304,OAK PARK,16-18-218-021-0000,"1,132.50",0.00,906.00,"12,312.43","10,273.93"
0,"$12,687.96","$12,033.66","$15,164.21","$14,853.51","$15,134.19","$378,590","37,859","4,166","2,125",2-05,27001,713  CLARENCE AVE,OAK PARK,60304,OAK PARK,16-18-218-022-0000,"1,132.50",0.00,0.00,"13,820.46","12,687.96"
0,"$10,889.78","$13,160.68","$12,663.42","$12,424.82","$12,111.55","$354,150","35,415","4,166","1,717",2-05,27001,717  CLARENCE AVE,OAK PARK,60304,OAK PARK,16-18-218-023-0000,"1,132.50",0.00,906.00,"12,928.28","10,889.78"
0,"$10,269.51","$12,046.29","$12,390.54","$12,140.65","$12,721.19","$337,170","33,717","4,166","1,662",2-05,27001,719  CLARENCE AVE,OAK PARK,60304,OAK PARK,16-18-218-024-0000,"1,132.50",0.00,906.00,"12,308.01","10,269.51"
0,"$12,592.04","$16,022.73","$14,153.52","$13,864.95","$13,131.83","$344,950","34,495","4,166","1,620",2-05,27001,721  CLARENCE AVE,OAK PARK,60304,OAK PARK,16-18-218-025-0000,0.00,0.00,0.00,"12,592.04","12,592.04"
0,"$12,102.12","$15,695.12","$15,102.81","$14,810.85","$14,596.92","$387,370","38,737","4,166","1,620",2-05,27001,723  CLARENCE AVE,OAK PARK,60304,OAK PARK,16-18-218-026-0000,"1,132.50",0.00,906.00,"14,140.62","12,102.12"
0,"$2,175.99","$2,527.99","$2,437.49","$2,342.38","$3,620.23","$335,940","33,594","4,166","1,569",2-05,27001,727  CLARENCE AVE,OAK PARK,60304,OAK PARK,16-18-218-027-0000,"1,132.50","8,048.68",906.00,"12,263.16","2,175.99"
0,"$10,392.16","$10,214.70","$9,829.62","$11,569.99","$9,871.27","$315,700","31,570","3,125","1,273",2-05,27001,729  CLARENCE AVE,OAK PARK,60304,OAK PARK,16-18-218-028-0000,"1,132.50",0.00,0.00,"11,524.66","10,392.16"
0,"$15,395.54","$16,200.61","$15,591.09","$15,271.06","$14,656.79","$459,970","45,997","4,687","2,458",2-06,27001,731  CLARENCE AVE,OAK PARK,60304,OAK PARK,16-18-218-029-0000,"1,132.50",0.00,0.00,"16,528.04","15,395.54"
0,"$11,662.15","$14,200.61","$13,666.12","$13,388.16","$11,260.69","$350,490","35,049","4,687","2,468",2-11,27001,735  CLARENCE AVE,OAK PARK,60304,OAK PARK,16-18-218-030-0000,"1,132.50",0.00,0.00,"12,794.65","11,662.15"
0,"$20,313.99","$22,702.93","$21,852.02","$21,373.02","$17,703.70","$556,470","55,647","6,250","4,476",2-11,27001,737  CLARENCE AVE,OAK PARK,60304,OAK PARK,16-18-218-031-0000,0.00,0.00,0.00,"20,313.99","20,313.99"
0,"$40,677.14","$38,945.90","$37,485.99","$36,664.43","$38,914.06",,"111,429","12,500",,3-15,27001,741  CLARENCE AVE,OAK PARK,60304,OAK PARK,16-18-218-032-0000,0.00,0.00,0.00,"40,677.14","40,677.14"
0,"$4,785.49","$2,771.79","$2,665.71","$2,628.99","$4,089.59","$131,100","13,110","6,250",,2-99,27001,746 S WESLEY AVE,OAK PARK,60304,OAK PARK,16-18-218-033-1001,0.00,0.00,0.00,"4,785.49","4,785.49"
0,"$3,652.99","$2,772.57","$2,666.47","$2,629.72","$5,835.67","$131,100","13,110","6,250",,2-99,27001,746 S WESLEY AVE,OAK PARK,60304,OAK PARK,16-18-218-033-1002,"1,132.50",0.00,0.00,"4,785.49","3,652.99"
0,"$3,652.99","$2,772.57","$2,666.47","$2,629.72","$4,830.61","$131,100","13,110","6,250",,2-99,27001,746 S WESLEY AVE,OAK PARK,60304,OAK PARK,16-18-218-033-1003,"1,132.50",0.00,0.00,"4,785.49","3,652.99"
0,"$3,652.99","$2,772.57","$2,666.47","$2,629.72","$4,830.61","$131,100","13,110","6,250",,2-99,27001,746 S WESLEY AVE,OAK PARK,60304,OAK PARK,16-18-218-033-1004,"1,132.50",0.00,0.00,"4,785.49","3,652.99"
0,"$4,785.49","$4,088.27","$2,666.47","$2,629.72","$4,830.61","$131,100","13,110","6,250",,2-99,27001,746 S WESLEY AVE,OAK PARK,60304,OAK PARK,16-18-218-033-1005,0.00,0.00,0.00,"4,785.49","4,785.49"
0,"$3,652.99","$2,772.57","$2,666.47","$2,629.72","$4,830.61","$131,100","13,110","6,250",,2-99,27001,746 S WESLEY AVE,OAK PARK,60304,OAK PARK,16-18-218-033-1006,"1,132.50",0.00,0.00,"4,785.49","3,652.99"
0,"$1,649.26","$1,408.85","$1,356.01","$1,326.26","$2,011.56","$45,190","4,519","6,250",,2-99,27001,642  VAN BUREN ST,OAK PARK,60304,OAK PARK,16-18-218-033-1007,0.00,0.00,0.00,"1,649.26","1,649.26"
0,"$2,170.89","$1,506.08","$1,447.47","$1,437.44","$3,022.93","$90,490","9,049","6,250",,2-99,27001,642  VAN BUREN ST,OAK PARK,60304,OAK PARK,16-18-218-033-1008,"1,132.50",0.00,0.00,"3,303.39","2,170.89"
0,"$2,170.89","$1,506.08","$1,447.47","$1,437.44","$3,022.93","$90,490","9,049","6,250",,2-99,27001,642  VAN BUREN ST,OAK PARK,60304,OAK PARK,16-18-218-033-1009,"1,132.50",0.00,0.00,"3,303.39","2,170.89"
0,"$2,170.89","$1,506.08","$1,447.47","$1,437.44","$3,022.93","$90,490","9,049","6,250",,2-99,27001,642  VAN BUREN ST,OAK PARK,60304,OAK PARK,16-18-218-033-1010,"1,132.50",0.00,0.00,"3,303.39","2,170.89"
0,$248.92,$212.49,$204.63,$200.05,$303.53,"$6,820",682,"6,250",,2-99,27001,642  VAN BUREN ST,OAK PARK,60304,OAK PARK,16-18-218-033-1011,0.00,0.00,0.00,248.92,248.92
0,$310.31,$264.72,$254.86,$249.18,$377.90,"$8,500",850,"6,250",,2-99,27001,746  VAN BUREN ST,OAK PARK,00000,OAK PARK,16-18-218-033-1012,0.00,0.00,0.00,310.31,310.31
0,"$13,850.59","$14,399.28","$16,852.21","$16,504.54","$15,768.10","$410,440","41,044","6,168","2,048",2-05,27001,615  JACKSON BLVD,OAK PARK,60304,OAK PARK,16-18-219-001-0000,"1,132.50",0.00,0.00,"14,983.09","13,850.59"
0,"$6,132.03","$7,123.99","$6,868.96","$6,600.94","$8,635.76","$315,010","31,501","3,125","1,533",2-05,27001,704  CLARENCE AVE,OAK PARK,60304,OAK PARK,16-18-219-002-0000,"1,132.50","3,328.87",906.00,"11,499.41","6,132.03"
0,"$10,911.64","$11,103.32","$10,684.91","$11,495.26","$12,117.15","$329,940","32,994","3,125","1,510",2-05,27001,706  CLARENCE AVE,OAK PARK,60304,OAK PARK,16-18-219-003-0000,"1,132.50",0.00,0.00,"12,044.14","10,911.64"
0,"$9,931.12","$9,544.35","$9,182.51","$9,020.36","$10,126.98","$327,890","32,789","3,125","1,330",2-05,27001,708  CLARENCE AVE,OAK PARK,60304,OAK PARK,16-18-219-004-0000,"1,132.50",0.00,906.00,"11,969.62","9,931.12"
0,"$11,472.45","$11,435.27","$11,006.63","$11,540.49","$11,301.33","$314,280","31,428","3,125","1,330",2-05,27001,710  CLARENCE AVE,OAK PARK,60304,OAK PARK,16-18-219-005-0000,0.00,0.00,0.00,"11,472.45","11,472.45"
0,"$13,166.11","$13,640.13","$13,126.58","$12,860.53","$13,721.80","$391,690","39,169","6,250","1,751",2-03,27001,712  CLARENCE AVE,OAK PARK,60304,OAK PARK,16-18-219-006-0000,"1,132.50",0.00,0.00,"14,298.61","13,166.11"
0,"$12,792.38","$11,950.11","$11,499.86","$12,742.76","$11,846.79","$381,450","38,145","4,166","1,585",2-03,27001,716  CLARENCE AVE,OAK PARK,60304,OAK PARK,16-18-219-007-0000,"1,132.50",0.00,0.00,"13,924.88","12,792.38"
0,"$11,345.61","$10,647.17","$10,245.85","$10,042.95","$11,267.87","$341,820","34,182","4,166","1,320",2-03,27001,718  CLARENCE AVE,OAK PARK,60304,OAK PARK,16-18-219-008-0000,"1,132.50",0.00,0.00,"12,478.11","11,345.61"
0,"$12,848.67","$12,112.07","$11,658.05","$10,183.39","$10,742.22","$351,980","35,198","4,166","1,449",2-03,27001,722  CLARENCE AVE,OAK PARK,60304,OAK PARK,16-18-219-009-0000,0.00,0.00,0.00,"12,848.67","12,848.67"
0,"$12,105.75","$11,469.48","$13,985.05","$13,717.56","$15,119.84","$387,460","38,746","4,125","1,630",2-05,27001,724  CLARENCE AVE,OAK PARK,60304,OAK PARK,16-18-219-010-0000,"1,132.50",0.00,906.00,"14,144.25","12,105.75"
0,"$13,011.75","$14,283.90","$14,637.99","$14,860.34","$13,576.49","$387,460","38,746","3,875","2,257",2-06,27001,726  CLARENCE AVE,OAK PARK,60304,OAK PARK,16-18-219-011-0000,"1,132.50",0.00,0.00,"14,144.25","13,011.75"
0,"$9,257.96","$9,775.26","$9,404.89","$9,237.73","$9,915.20","$309,460","30,946","3,750","1,284",2-05,27001,728  CLARENCE AVE,OAK PARK,60304,OAK PARK,16-18-219-012-0000,"1,132.50",0.00,906.00,"11,296.46","9,257.96"
0,"$10,518.77","$10,866.63","$11,252.86","$12,044.95","$9,983.98","$319,170","31,917","3,875","1,506",2-05,27001,732  CLARENCE AVE,OAK PARK,60304,OAK PARK,16-18-219-013-0000,"1,132.50",0.00,0.00,"11,651.27","10,518.77"
0,"$9,110.17","$9,380.55","$9,024.82","$8,866.15","$10,088.79","$305,410","30,541","3,125","1,368",2-05,27001,734  CLARENCE AVE,OAK PARK,60304,OAK PARK,16-18-219-014-0000,"1,132.50",0.00,906.00,"11,148.67","9,110.17"
0,"$8,067.82","$8,763.75","$8,433.02","$8,269.89","$9,364.57","$260,510","26,051","4,166",960,2-02,27001,736  CLARENCE AVE,OAK PARK,60304,OAK PARK,16-18-219-015-0000,"1,132.50",0.00,0.00,"9,200.32","8,067.82"
0,"$8,412.44","$8,763.75","$8,433.02","$8,269.89","$9,364.57","$261,480","26,148","4,166",960,2-02,27001,738  CLARENCE AVE,OAK PARK,60304,OAK PARK,16-18-219-016-0000,"1,132.50",0.00,0.00,"9,544.94","8,412.44"
0,"$7,356.95","$8,547.05","$8,241.08","$10,994.58","$10,188.72","$384,980","38,498","4,166","1,715",2-03,27001,742  CLARENCE AVE,OAK PARK,60304,OAK PARK,16-18-219-017-0000,"1,132.50","4,658.20",906.00,"14,053.65","7,356.95"
0,"$12,587.17","$11,659.21","$12,312.27","$12,064.09","$9,479.58","$375,830","37,583","6,250","1,612",2-03,27001,744  CLARENCE AVE,OAK PARK,60304,OAK PARK,16-18-219-018-0000,"1,132.50",0.00,0.00,"13,719.67","12,587.17"
0,"$6,705.99","$7,790.79","$7,511.89","$7,218.78","$9,363.43","$441,890","44,189","6,218","1,866",2-04,27001,701 S EAST AVE,OAK PARK,60304,OAK PARK,16-18-219-019-0000,"1,132.50","7,386.73",906.00,"16,131.22","6,705.99"
0,"$11,768.71","$15,588.68","$15,002.08","$14,695.03","$13,708.16","$353,420","35,342","6,250","1,417",2-03,27001,705 S EAST AVE,OAK PARK,60304,OAK PARK,16-18-219-020-0000,"1,132.50",0.00,0.00,"12,901.21","11,768.71"
0,"$15,502.79","$14,737.29","$14,182.69","$13,893.47","$15,724.16","$455,710","45,571","6,250","2,245",2-04,27001,711 S EAST AVE,OAK PARK,60304,OAK PARK,16-18-219-021-0000,"1,132.50",0.00,0.00,"16,635.29","15,502.79"
0,"$12,035.19","$8,181.94","$7,871.28","$8,386.43","$9,606.51","$369,200","36,920","6,250","1,222",2-03,27001,713 S EAST AVE,OAK PARK,60304,OAK PARK,16-18-219-022-0000,"1,132.50",0.00,0.00,"13,167.69","12,035.19"
0,"$10,102.24","$10,280.35","$10,567.06","$10,357.11","$11,392.21","$307,760","30,776","6,250","1,213",2-03,27001,717 S EAST AVE,OAK PARK,60304,OAK PARK,16-18-219-023-0000,"1,132.50",0.00,0.00,"11,234.74","10,102.24"
0,"$13,118.65","$14,286.92","$13,749.09","$13,469.47","$12,881.42","$390,390","39,039","6,250","2,808",2-11,27001,721 S EAST AVE,OAK PARK,60304,OAK PARK,16-18-219-024-0000,"1,132.50",0.00,0.00,"14,251.15","13,118.65"
0,"$11,253.31","$11,871.43","$11,424.12","$11,195.48","$12,212.48","$339,290","33,929","4,166","1,564",2-05,27001,725 S EAST AVE,OAK PARK,60304,OAK PARK,16-18-219-025-0000,"1,132.50",0.00,0.00,"12,385.81","11,253.31"
